UNITID,CDACTUA,EFTEUG,FTEUG
421708,34428.0,1148.0,1148.0
421832,12146.0,285.0,285.0
421841,9386.0,313.0,295.0
421878,5460.0,182.0,182.0
422020,8270.0,276.0,276.0
422695,14643.0,511.0,511.0
422835,15180.0,506.0,506.0
423120,12912.0,430.0,430.0
423652,11800.0,262.0,262.0
425250,3849.0,128.0,128.0
425986,5048.0,168.0,168.0
426314,170919.0,5697.0,5697.0
427973,11356.0,379.0,379.0
427982,8983.0,299.0,299.0
428000,4635.0,103.0,103.0
428055,6950.0,232.0,232.0
428170,43673.0,1456.0,1456.0
428259,1865.0,62.0,62.0
428392,40694.0,904.0,904.0
429128,8361.0,279.0,279.0
430184,49248.0,1094.0,1094.0
430670,1823.0,61.0,61.0
430704,1537.0,57.0,57.0
430935,14570.0,486.0,486.0
431123,9999.0,333.0,333.0
431141,58909.0,2056.0,2056.0
431600,4521.0,151.0,151.0
431983,3555.0,119.0,119.0
432384,13652.0,455.0,455.0
432524,3099.0,103.0,103.0
433004,15529.0,345.0,345.0
433013,27260.0,943.0,943.0
433101,21853.0,728.0,728.0
433174,15570.0,519.0,519.0
433387,401939.0,13099.0,13082.0
433420,15191.0,338.0,338.0
433536,11933.0,398.0,398.0
433660,383412.0,12780.0,12780.0
434016,2863.0,95.0,95.0
434061,123029.0,4101.0,4101.0
434140,24357.0,812.0,812.0
434159,10781.0,359.0,359.0
434432,1537.0,57.0,57.0
434469,3111.0,104.0,104.0
434539,1537.0,57.0,57.0
434584,3927.0,131.0,131.0
434672,278665.0,9289.0,9289.0
434751,2065.0,69.0,86.0
434821,1537.0,656.0,656.0
434900,16953.0,565.0,565.0
434937,1537.0,57.0,57.0
435000,1537.0,57.0,57.0
436304,45013.0,1500.0,1500.0
436429,194488.0,6483.0,6483.0
436553,21420.0,714.0,714.0
436599,2288.0,76.0,76.0
436614,1537.0,57.0,57.0
436632,5917.0,197.0,197.0
436641,3330.0,111.0,111.0
436650,7572.0,252.0,252.0
436818,20859.0,695.0,695.0
436827,13328.0,444.0,444.0
436836,62350.0,2078.0,2078.0
437097,8757.0,292.0,292.0
437103,154710.0,5157.0,5157.0
437237,1537.0,76.0,83.0
437635,22016.0,765.0,765.0
437750,4110.0,137.0,137.0
437769,4154.0,153.0,153.0
437936,22416.0,747.0,747.0
438179,7880.0,263.0,263.0
438221,7752.0,258.0,258.0
438258,15648.0,522.0,522.0
438504,54831.0,1828.0,1828.0
438586,69620.0,1547.0,1547.0
438708,5750.0,192.0,192.0
438735,8823.0,294.0,294.0
438984,2440.0,81.0,81.0
439020,1537.0,57.0,57.0
439118,11650.0,388.0,388.0
439190,76027.0,1689.0,1689.0
439367,22414.0,747.0,747.0
439455,10668.0,356.0,356.0
439491,6256.0,209.0,209.0
439570,24180.0,806.0,806.0
439686,3570.0,119.0,119.0
439701,5960.0,199.0,199.0
439738,18270.0,609.0,609.0
439783,3884.0,129.0,129.0
439792,18810.0,627.0,627.0
439862,2139.0,71.0,71.0
439871,3675.0,123.0,123.0
439899,1949.0,65.0,65.0
440059,35626.0,1188.0,1188.0
440262,13134.0,438.0,438.0
440271,4680.0,156.0,156.0
440396,5993.0,200.0,200.0
440402,50297.0,1677.0,1677.0
440651,19153.0,638.0,638.0
440749,1537.0,57.0,57.0
440776,1740.0,58.0,58.0
440794,7787.0,260.0,260.0
440819,1537.0,57.0,57.0
440828,31082.0,691.0,691.0
440855,1738.0,172.0,172.0
441025,8068.0,296.0,296.0
441052,42993.0,1959.0,1959.0
441070,1842.0,61.0,61.0
441229,95312.0,2118.0,2118.0
441371,401939.0,13099.0,13082.0
441423,10942.0,365.0,365.0
441487,2128.0,71.0,71.0
441496,9825.0,328.0,328.0
441502,1537.0,308.0,308.0
441609,5040.0,168.0,168.0
441636,18959.0,640.0,640.0
441663,10949.0,365.0,365.0
441690,2487.0,83.0,83.0
441706,19260.0,642.0,642.0
441742,19418.0,647.0,647.0
441760,80096.0,2670.0,2670.0
441788,25050.0,835.0,835.0
441858,4497.0,151.0,151.0
441900,135760.0,4525.0,4525.0
441937,166376.0,5546.0,5546.0
441982,11689.0,390.0,365.0
442073,8165.0,630.0,630.0
442134,11609.0,387.0,387.0
442329,32970.0,1099.0,1099.0
442356,38531.0,1284.0,1284.0
442383,5194.0,133.0,133.0
442426,12796.0,427.0,427.0
442435,1740.0,58.0,58.0
442444,31251.0,1042.0,1042.0
442523,1827.0,61.0,61.0
442569,106518.0,3551.0,3551.0
442602,14886.0,496.0,496.0
442611,50515.0,1684.0,1684.0
442639,1950.0,65.0,65.0
442657,1572.0,217.0,217.0
442781,15988.0,533.0,533.0
442842,1537.0,57.0,57.0
442879,1537.0,430.0,430.0
442888,3340.0,111.0,111.0
442930,14828.0,494.0,494.0
442985,12630.0,421.0,421.0
443049,6784.0,151.0,151.0
443058,1537.0,57.0,57.0
443216,5239.0,175.0,175.0
443225,2545.0,85.0,85.0
443252,55315.0,1844.0,1844.0
443261,11660.0,433.0,433.0
443331,91669.0,3056.0,3056.0
443340,1537.0,57.0,57.0
443377,2452.0,82.0,82.0
443410,37353.0,1245.0,1245.0
443492,30983.0,1033.0,1033.0
443562,16262.0,542.0,501.0
443571,14170.0,472.0,546.0
443599,16578.0,553.0,553.0
443632,4816.0,161.0,161.0
443650,69720.0,2342.0,2342.0
443669,2320.0,149.0,149.0
443696,2160.0,72.0,72.0
443748,31627.0,1054.0,1054.0
443766,89564.0,1990.0,1990.0
443784,43790.0,973.0,973.0
444088,19570.0,652.0,652.0
444130,4674.0,156.0,156.0
444194,6656.0,222.0,222.0
444219,156652.0,5222.0,5222.0
444255,3827.0,85.0,85.0
444264,1537.0,57.0,57.0
444325,3735.0,125.0,125.0
444334,1997.0,67.0,67.0
444361,2736.0,91.0,91.0
444398,2497.0,83.0,83.0
444413,5100.0,170.0,170.0
444556,24308.0,810.0,810.0
444565,15008.0,334.0,334.0
444583,10140.0,338.0,338.0
444635,1537.0,78.0,78.0
444671,5586.0,124.0,124.0
444714,8155.0,272.0,272.0
444778,1537.0,57.0,57.0
444787,87365.0,2912.0,2912.0
444811,18720.0,624.0,624.0
444866,8475.0,381.0,381.0
444954,25670.0,856.0,856.0
445027,401939.0,13099.0,13082.0
445133,10911.0,242.0,242.0
445188,259134.0,8638.0,8638.0
445203,7401.0,256.0,256.0
445230,26831.0,894.0,894.0
445249,9262.0,309.0,309.0
445267,49505.0,1650.0,1650.0
445461,34574.0,1152.0,1152.0
445692,26468.0,588.0,588.0
445708,36129.0,1204.0,1204.0
445735,22315.0,744.0,744.0
445744,19470.0,649.0,649.0
445762,8572.0,286.0,286.0
445799,42932.0,1431.0,1431.0
445911,26714.0,890.0,890.0
445948,55173.0,1839.0,1839.0
446048,41120.0,1371.0,1371.0
446084,2564.0,85.0,85.0
446109,11166.0,665.0,665.0
446118,4246.0,658.0,658.0
446127,19260.0,428.0,428.0
446163,19901.0,442.0,442.0
446224,1537.0,57.0,57.0
446233,4520.0,151.0,151.0
446242,2516.0,147.0,147.0
446303,1537.0,98.0,103.0
446385,10633.0,236.0,236.0
446525,32752.0,1473.0,1473.0
446552,59277.0,1976.0,1317.0
446561,41263.0,2217.0,2217.0
446598,1537.0,57.0,57.0
446604,71970.0,2399.0,2399.0
446640,13561.0,452.0,452.0
446774,50638.0,1688.0,1688.0
447014,5226.0,231.0,231.0
447050,4458.0,149.0,149.0
447263,72279.0,2409.0,2409.0
447351,19459.0,649.0,649.0
447421,7457.0,249.0,249.0
447458,6476.0,216.0,216.0
447582,20208.0,674.0,674.0
447591,21356.0,735.0,735.0
447607,60768.0,2026.0,2026.0
447616,48072.0,1602.0,1602.0
447689,268581.0,8953.0,8953.0
447713,5800.0,199.0,199.0
447722,1537.0,57.0,57.0
447759,3648.0,130.0,130.0
447768,41958.0,2012.0,2012.0
447777,32498.0,1083.0,1083.0
447847,4350.0,145.0,145.0
447935,21150.0,470.0,470.0
447953,14086.0,470.0,470.0
447999,11259.0,375.0,375.0
448196,1537.0,114.0,114.0
448239,6334.0,211.0,211.0
448372,8267.0,276.0,276.0
448433,49972.0,1666.0,1666.0
448594,62645.0,2088.0,2088.0
448600,13910.0,309.0,309.0
448619,20424.0,681.0,681.0
448673,106115.0,2358.0,2358.0
448859,6838.0,228.0,204.0
448895,1537.0,529.0,529.0
449038,44627.0,992.0,992.0
449074,17378.0,607.0,607.0
449083,7776.0,259.0,259.0
449092,8736.0,291.0,291.0
449135,10589.0,353.0,353.0
449250,24106.0,831.0,831.0
449339,401939.0,13099.0,13082.0
449348,1537.0,57.0,57.0
449384,15213.0,338.0,338.0
449506,2571.0,86.0,86.0
449524,10406.0,347.0,347.0
449533,2717.0,91.0,91.0
449603,1537.0,153.0,153.0
449612,2950.0,98.0,98.0
449658,4160.0,139.0,139.0
449728,13500.0,300.0,300.0
449764,5146.0,172.0,172.0
449773,4123.0,137.0,137.0
449834,1537.0,57.0,57.0
449861,5961.0,199.0,199.0
449870,1811.0,60.0,60.0
449889,1817.0,61.0,61.0
449898,20961.0,466.0,466.0
450021,1695.0,179.0,179.0
450058,37020.0,1234.0,1234.0
450067,25320.0,844.0,844.0
450119,1537.0,57.0,57.0
450128,8189.0,323.0,323.0
450298,8829.0,196.0,196.0
450377,41351.0,919.0,919.0
450401,13200.0,635.0,635.0
450571,22132.0,492.0,492.0
450696,13113.0,437.0,437.0
450702,5496.0,183.0,183.0
450933,256482.0,8549.0,10687.0
450951,8311.0,277.0,277.0
451103,26191.0,873.0,873.0
451228,8797.0,293.0,293.0
451264,2258.0,75.0,75.0
451352,11906.0,504.0,504.0
451370,2700.0,90.0,90.0
451398,7410.0,247.0,247.0
451404,17064.0,569.0,569.0
451477,90560.0,3019.0,3019.0
451556,101547.0,2257.0,2257.0
451741,5610.0,187.0,187.0
451750,27802.0,927.0,927.0
451820,5014.0,111.0,111.0
451857,3332.0,113.0,113.0
451866,11789.0,393.0,393.0
451927,11232.0,374.0,374.0
452072,1800.0,60.0,60.0
452081,49170.0,1639.0,1639.0
452124,20280.0,676.0,676.0
452373,14970.0,333.0,333.0
452948,29560.0,985.0,985.0
453163,104027.0,2312.0,2312.0
453215,17177.0,382.0,382.0
453756,7672.0,256.0,256.0
453792,6169.0,206.0,206.0
454184,11126.0,371.0,371.0
454227,322523.0,10751.0,8959.0
454236,20467.0,682.0,569.0
454245,24575.0,819.0,683.0
454458,1537.0,57.0,57.0
454582,3612.0,120.0,120.0
454616,4318.0,96.0,96.0
454689,1537.0,57.0,57.0
454698,8141.0,271.0,271.0
454786,22054.0,735.0,735.0
454810,401939.0,13099.0,13082.0
454829,95403.0,3180.0,3180.0
454856,40890.0,1363.0,1363.0
454865,32602.0,1545.0,1545.0
455114,192029.0,6401.0,6401.0
455196,112456.0,4505.0,3255.0
455257,11100.0,370.0,370.0
455327,1537.0,57.0,57.0
455336,6099.0,203.0,203.0
455460,6480.0,216.0,216.0
455479,21930.0,865.0,865.0
455488,12540.0,418.0,418.0
455512,50358.0,1679.0,1679.0
455628,24360.0,812.0,812.0
455664,7917.0,264.0,264.0
455734,5200.0,190.0,190.0
455770,3763.0,125.0,125.0
455868,5809.0,330.0,331.0
455974,4665.0,104.0,104.0
455983,4584.0,273.0,273.0
456038,9147.0,522.0,522.0
456153,2170.0,72.0,72.0
456205,8228.0,289.0,289.0
456214,11692.0,390.0,390.0
456454,16830.0,561.0,561.0
456481,1537.0,57.0,57.0
456490,3270.0,109.0,109.0
456506,5160.0,172.0,172.0
456515,2220.0,74.0,74.0
456579,10530.0,377.0,377.0
456621,9918.0,220.0,220.0
456852,11423.0,381.0,381.0
456922,4566.0,163.0,163.0
456931,14649.0,488.0,488.0
456959,18075.0,603.0,603.0
456977,2500.0,83.0,83.0
457077,1537.0,318.0,318.0
457086,1537.0,210.0,210.0
457101,11759.0,392.0,392.0
457110,12987.0,433.0,433.0
457129,29841.0,995.0,829.0
457208,6194.0,206.0,258.0
457226,1537.0,57.0,57.0
457299,4335.0,421.0,421.0
457350,1622.0,57.0,57.0
457402,4788.0,160.0,160.0
457411,13805.0,460.0,460.0
457484,2243.0,75.0,75.0
457527,4594.0,153.0,153.0
457536,15985.0,533.0,533.0
457697,2109.0,70.0,70.0
457767,1889.0,130.0,130.0
458034,1630.0,57.0,57.0
458113,1537.0,57.0,57.0
458140,3220.0,72.0,72.0
458210,102388.0,3413.0,3413.0
458229,88183.0,2939.0,2939.0
458405,8498.0,319.0,319.0
458441,15408.0,514.0,514.0
458496,5582.0,124.0,124.0
458681,13350.0,445.0,445.0
458885,12636.0,281.0,281.0
458919,159773.0,3551.0,3551.0
458955,13248.0,294.0,294.0
458964,59828.0,1330.0,1330.0
458973,79920.0,1776.0,1776.0
458982,11076.0,246.0,246.0
459204,78853.0,5011.0,5011.0
459213,35142.0,3554.0,3554.0
459259,10881.0,242.0,242.0
459268,9465.0,210.0,210.0
459310,1537.0,57.0,57.0
459417,2107.0,70.0,70.0
459514,5085.0,170.0,93.0
459727,11783.0,393.0,393.0
459824,1537.0,57.0,57.0
459842,24407.0,814.0,814.0
459851,12628.0,421.0,421.0
459949,140756.0,4692.0,4692.0
459958,14880.0,496.0,496.0
459994,232664.0,5170.0,5170.0
460020,20100.0,670.0,670.0
460093,2430.0,81.0,81.0
460109,5670.0,189.0,189.0
460118,4710.0,157.0,157.0
460127,4110.0,137.0,137.0
460136,31193.0,1053.0,1053.0
460145,10080.0,336.0,336.0
460172,31369.0,1049.0,1049.0
460181,14953.0,498.0,498.0
460190,6703.0,223.0,223.0
460206,11693.0,390.0,390.0
460349,32692.0,1090.0,1090.0
460376,1537.0,57.0,57.0
460385,1620.0,57.0,57.0
460394,133616.0,4454.0,4454.0
460464,139878.0,4663.0,4663.0
460482,6186.0,173.0,173.0
460525,1537.0,122.0,122.0
460543,74309.0,2477.0,2477.0
460677,11718.0,391.0,391.0
460756,16206.0,582.0,582.0
460817,6732.0,246.0,246.0
460826,20960.0,722.0,722.0
460835,10800.0,386.0,386.0
460871,21633.0,721.0,601.0
461014,37517.0,1251.0,1251.0
461023,10908.0,364.0,364.0
461032,2337.0,78.0,78.0
461148,52617.0,1754.0,1754.0
461218,14392.0,480.0,480.0
461254,1537.0,57.0,57.0
461263,4976.0,166.0,166.0
461281,2289.0,79.0,79.0
461315,1864.0,62.0,62.0
461324,1537.0,445.0,445.0
461528,3404.0,113.0,113.0
461573,7458.0,249.0,244.0
461625,1537.0,57.0,57.0
461643,1537.0,57.0,57.0
461689,11138.0,371.0,371.0
461759,3519.0,117.0,117.0
461795,9981.0,333.0,333.0
461847,2940.0,98.0,98.0
461856,5665.0,229.0,229.0
461865,1537.0,138.0,117.0
461883,1950.0,65.0,65.0
461892,3261.0,109.0,109.0
461953,3324.0,74.0,74.0
462035,1537.0,300.0,300.0
462354,15517.0,345.0,345.0
463056,39150.0,1305.0,1305.0
464226,22433.0,748.0,748.0
466921,11734.0,391.0,326.0
466930,56047.0,1868.0,1557.0
467368,2345.0,78.0,78.0
468291,2655.0,89.0,89.0
468848,34176.0,1139.0,1139.0
468909,42216.0,1407.0,1407.0
468963,16851.0,562.0,562.0
469416,14126.0,471.0,441.0
469610,3330.0,111.0,111.0
469629,6219.0,207.0,207.0
470038,49392.0,1646.0,1646.0
470047,1922.0,64.0,64.0
474863,41851.0,1395.0,1395.0
475024,12900.0,430.0,430.0
475033,6696.0,223.0,223.0
475060,9892.0,330.0,330.0
475121,200080.0,6669.0,6669.0
475176,24144.0,805.0,805.0
475200,5300.0,177.0,177.0
475273,7804.0,260.0,260.0
475325,3142.0,232.0,232.0
475398,1537.0,57.0,57.0
475422,3384.0,113.0,113.0
475477,4535.0,101.0,101.0
475565,19853.0,662.0,662.0
475608,2622.0,87.0,87.0
475635,1537.0,57.0,57.0
475714,1825.0,448.0,448.0
475732,40211.0,1340.0,1117.0
475741,7106.0,237.0,197.0
475839,7703.0,257.0,257.0
476063,10811.0,360.0,360.0
476230,1770.0,59.0,59.0
476355,1584.0,57.0,57.0
476498,1537.0,162.0,162.0
476601,2430.0,81.0,81.0
476683,1537.0,362.0,362.0
476692,1537.0,57.0,57.0
476717,18540.0,618.0,618.0
476726,1537.0,586.0,586.0
476799,3983.0,386.0,386.0
476939,14520.0,487.0,487.0
476975,147408.0,4914.0,4914.0
477039,31705.0,1057.0,1057.0
477233,2893.0,96.0,96.0
479062,2652.0,88.0,88.0
479424,2772.0,334.0,334.0
479956,195354.0,6512.0,6512.0
479965,6300.0,210.0,212.0
480028,2323.0,184.0,184.0
480037,75930.0,2531.0,2531.0
480073,13416.0,298.0,298.0
480091,245455.0,8182.0,8182.0
480198,5529.0,184.0,184.0
480204,14421.0,481.0,481.0
480471,29424.0,981.0,981.0
480523,5460.0,182.0,182.0
480532,1710.0,57.0,57.0
480550,2310.0,77.0,77.0
480569,26488.0,883.0,883.0
480657,31190.0,693.0,693.0
480781,2500.0,83.0,83.0
480824,16745.0,559.0,559.0
480833,26813.0,943.0,943.0
480851,3976.0,133.0,133.0
480903,27670.0,949.0,949.0
480967,6569.0,219.0,219.0
480985,7236.0,241.0,241.0
481058,1892.0,63.0,63.0
481146,4898.0,163.0,163.0
481155,10044.0,223.0,223.0
481225,1537.0,57.0,57.0
481252,2500.0,83.0,83.0
481289,1537.0,113.0,113.0
481401,3768.0,126.0,126.0
481410,2700.0,90.0,90.0
481438,2340.0,78.0,78.0
481720,1537.0,57.0,57.0
481775,7602.0,253.0,253.0
481863,3600.0,120.0,120.0
481890,4530.0,151.0,151.0
481906,3450.0,115.0,115.0
481960,9498.0,317.0,317.0
482060,2426.0,257.0,257.0
482149,147019.0,4901.0,4901.0
482158,178442.0,5948.0,5948.0
482228,2586.0,86.0,86.0
482255,13721.0,457.0,457.0
482291,53664.0,1789.0,1789.0
482413,25269.0,842.0,842.0
482422,2980.0,99.0,99.0
482431,48250.0,1608.0,1608.0
482440,1537.0,57.0,57.0
482459,13680.0,456.0,456.0
482468,27944.0,931.0,931.0
482477,401939.0,13099.0,13082.0
482538,1537.0,57.0,57.0
482547,1537.0,57.0,57.0
482556,3594.0,120.0,120.0
482565,1537.0,57.0,57.0
482574,11442.0,381.0,381.0
482608,1696.0,57.0,57.0
482617,1537.0,57.0,57.0
482635,5600.0,187.0,187.0
482653,2738.0,91.0,91.0
482680,401939.0,13099.0,13082.0
482699,41921.0,1397.0,1397.0
482705,95501.0,3183.0,2851.0
482936,37685.0,1256.0,1256.0
482963,9929.0,331.0,331.0
482990,13530.0,451.0,451.0
483009,12510.0,417.0,417.0
483018,4903.0,109.0,109.0
483036,37861.0,1262.0,1262.0
483045,158303.0,5277.0,5277.0
483124,401939.0,13099.0,13082.0
483212,78591.0,2620.0,2620.0
483221,2000.0,80.0,80.0
483355,15404.0,513.0,513.0
483364,5351.0,178.0,178.0
483373,1854.0,125.0,125.0
483504,35750.0,811.0,811.0
483595,88577.0,2953.0,2953.0
483647,5035.0,112.0,112.0
483814,3630.0,587.0,587.0
483869,3852.0,135.0,135.0
484002,44664.0,1841.0,1841.0
484066,36447.0,1215.0,1215.0
484330,2250.0,75.0,75.0
484349,3840.0,128.0,128.0
484358,3150.0,105.0,105.0
484473,116554.0,3885.0,3885.0
484613,401939.0,13099.0,13082.0
484631,21089.0,703.0,703.0
484710,1537.0,57.0,57.0
484756,2284.0,76.0,76.0
484844,17025.0,568.0,568.0
484862,1537.0,57.0,57.0
484871,3450.0,115.0,115.0
484905,80749.0,2692.0,2692.0
484932,35399.0,1180.0,1180.0
485111,288868.0,6419.0,6419.0
485272,31797.0,1060.0,1060.0
485360,1537.0,57.0,57.0
485458,65189.0,2173.0,2173.0
485500,1537.0,188.0,188.0
485519,16537.0,367.0,367.0
485546,3273.0,109.0,109.0
485564,1537.0,225.0,225.0
485698,3931.0,131.0,131.0
485768,13860.0,462.0,462.0
485856,1537.0,57.0,57.0
485953,1669.0,57.0,57.0
485999,6720.0,224.0,224.0
486017,1537.0,57.0,57.0
486026,3180.0,106.0,106.0
486053,3596.0,120.0,120.0
486123,1537.0,57.0,57.0
486141,1537.0,57.0,57.0
486196,6480.0,216.0,216.0
486239,4356.0,145.0,145.0
486257,7678.0,256.0,256.0
486284,8841.0,295.0,295.0
486354,1537.0,57.0,57.0
486372,4543.0,151.0,151.0
486415,14740.0,491.0,491.0
486424,1537.0,130.0,130.0
486488,1537.0,57.0,57.0
486558,12998.0,433.0,433.0
486576,12894.0,430.0,429.0
486707,4440.0,148.0,148.0
486716,4620.0,154.0,154.0
486752,4320.0,144.0,144.0
486798,37930.0,1264.0,1264.0
486813,21251.0,718.0,718.0
486822,24809.0,884.0,884.0
486840,401939.0,13099.0,13082.0
486901,23788.0,793.0,793.0
486938,18012.0,600.0,500.0
486947,17795.0,593.0,494.0
486956,39210.0,1307.0,1089.0
486965,8100.0,270.0,270.0
487010,9740.0,325.0,280.0
487092,35157.0,1172.0,1172.0
487162,86368.0,2879.0,2879.0
487302,24360.0,812.0,812.0
487311,23370.0,547.0,624.0
487320,241283.0,8043.0,8043.0
487375,30917.0,1031.0,1031.0
487384,23280.0,776.0,776.0
487393,28512.0,950.0,950.0
487409,27072.0,902.0,902.0
487418,31464.0,1049.0,1049.0
487427,26856.0,895.0,895.0
487436,27072.0,902.0,902.0
487445,21168.0,706.0,706.0
487454,22776.0,759.0,759.0
487472,31272.0,1042.0,1042.0
487472,58752.0,1958.0,1958.0
487472,45480.0,1516.0,1516.0
487472,69857.0,2329.0,2329.0
487472,10675.0,356.0,356.0
487472,54282.0,1809.0,1809.0
487472,18946.0,632.0,632.0
487472,3090.0,103.0,103.0
487472,1537.0,57.0,57.0
487472,9523.0,317.0,317.0
487472,30361.0,1087.0,1087.0
487472,2350.0,57.0,57.0
487472,1537.0,57.0,57.0
487472,1608.0,57.0,57.0
487472,7958.0,265.0,265.0
487472,1537.0,57.0,57.0
487472,111192.0,3706.0,3706.0
487472,3420.0,114.0,114.0
487472,2878.0,96.0,96.0
487472,2550.0,85.0,85.0
487472,3600.0,207.0,207.0
487472,3270.0,109.0,109.0
487472,4175.0,93.0,93.0
487472,1537.0,57.0,57.0
487472,118316.0,3944.0,3944.0
487472,8667.0,289.0,289.0
487472,92044.0,3068.0,3068.0
487472,5023.0,167.0,167.0
487472,6823.0,227.0,227.0
487472,9792.0,326.0,326.0
487472,401939.0,13099.0,13082.0
487472,2970.0,99.0,99.0
487472,3240.0,108.0,108.0
487472,2670.0,92.0,92.0
487472,131361.0,4379.0,4379.0
487472,6451.0,215.0,215.0
487472,21493.0,717.0,717.0
487472,8172.0,272.0,227.0
487472,16484.0,549.0,458.0
487472,8205.0,274.0,274.0
487472,401939.0,13099.0,13082.0
487472,1719.0,57.0,57.0
487472,12090.0,403.0,403.0
487472,1537.0,57.0,57.0
487472,15126.0,677.0,677.0
487472,3209.0,107.0,107.0
487472,2350.0,78.0,78.0
487472,1537.0,57.0,57.0
487472,44900.0,1497.0,1497.0
487472,1537.0,85.0,85.0
487472,4883.0,163.0,163.0
487472,6234.0,208.0,208.0
487472,3600.0,120.0,120.0
487472,19414.0,649.0,649.0
487472,1537.0,57.0,57.0
487472,3240.0,108.0,108.0
487472,1655.0,57.0,57.0
487472,1537.0,57.0,57.0
487472,1575.0,57.0,57.0
487472,1560.0,57.0,57.0
487472,18029.0,601.0,601.0
487472,6456.0,215.0,121.0
487472,1537.0,57.0,57.0
487472,172545.0,5752.0,5752.0
487472,5190.0,175.0,175.0
487472,11400.0,380.0,380.0
487472,13650.0,460.0,460.0
487472,11572.0,386.0,386.0
487472,13187.0,440.0,440.0
487472,13920.0,464.0,464.0
487472,8820.0,294.0,294.0
487472,21749.0,725.0,725.0
487472,1537.0,57.0,57.0
487472,13082.0,436.0,727.0
487472,2985.0,100.0,166.0
487472,3907.0,144.0,144.0
487472,4830.0,161.0,161.0
487472,1873.0,62.0,62.0
487472,2460.0,82.0,82.0
487472,2790.0,93.0,93.0
487472,6432.0,214.0,214.0
487472,5340.0,178.0,178.0
487472,3090.0,103.0,103.0
487472,3060.0,102.0,102.0
487472,6522.0,217.0,217.0
487472,2920.0,97.0,97.0
487472,5520.0,184.0,184.0
487472,6337.0,211.0,211.0
487472,2413.0,80.0,80.0
487472,17648.0,607.0,607.0
487472,4062.0,135.0,135.0
487472,10381.0,346.0,415.0
487472,13353.0,445.0,445.0
487472,10304.0,343.0,286.0
487472,20639.0,688.0,688.0
487472,55391.0,1846.0,1846.0
487472,1537.0,265.0,265.0
487472,41112.0,1370.0,1370.0
487472,1537.0,57.0,57.0
487472,3911.0,130.0,130.0
487472,1537.0,57.0,57.0
487472,1537.0,57.0,57.0
487472,3688.0,123.0,123.0
487472,4725.0,105.0,105.0
487472,1537.0,57.0,57.0
487472,5280.0,176.0,176.0
487472,1537.0,57.0,57.0
487472,6870.0,229.0,229.0
487472,2400.0,80.0,80.0
487472,3780.0,130.0,130.0
487472,3030.0,101.0,101.0
487472,2160.0,72.0,72.0
487472,3168.0,106.0,106.0
487472,5436.0,181.0,181.0
487472,3429.0,114.0,114.0
487472,6242.0,208.0,208.0
487472,16546.0,552.0,552.0
487472,6559.0,219.0,219.0
487472,10705.0,357.0,357.0
487472,39744.0,1325.0,1325.0
487472,13110.0,437.0,437.0
487472,9930.0,331.0,331.0
487472,10749.0,378.0,378.0
487472,2295.0,77.0,77.0
487472,5477.0,183.0,183.0
487472,1537.0,84.0,84.0
487472,1537.0,57.0,57.0
487472,12377.0,413.0,413.0
487472,5250.0,175.0,175.0
487472,8554.0,336.0,336.0
487472,1743.0,77.0,77.0
487472,9630.0,321.0,321.0
487472,1833.0,61.0,61.0
487472,27630.0,921.0,921.0
487472,32550.0,723.0,723.0
487472,4359.0,145.0,145.0
487472,1537.0,57.0,57.0
487472,2560.0,57.0,57.0
487472,2430.0,81.0,81.0
487472,1996.0,67.0,67.0
487472,1537.0,57.0,57.0
487472,1537.0,57.0,57.0
487472,3234.0,160.0,160.0
487472,1537.0,57.0,57.0
487472,1537.0,57.0,57.0
487472,8064.0,269.0,269.0
487472,7807.0,260.0,260.0
487472,15933.0,531.0,531.0
487472,15613.0,520.0,520.0
487472,5076.0,148.0,148.0
487472,1537.0,57.0,57.0
487472,2213.0,74.0,74.0
487472,2838.0,95.0,95.0
487472,1537.0,57.0,57.0
487472,4400.0,147.0,147.0
487472,3928.0,131.0,131.0
487472,2321.0,77.0,77.0
487472,6949.0,232.0,232.0
487472,2670.0,89.0,89.0
487472,4164.0,139.0,139.0
487472,5919.0,197.0,197.0
487472,1970.0,57.0,57.0
487472,6477.0,216.0,216.0
487472,2761.0,94.0,94.0
487472,1537.0,111.0,111.0
487472,1537.0,202.0,202.0
487472,39768.0,1326.0,1326.0
487472,20088.0,670.0,670.0
487472,3056.0,102.0,102.0
487472,8921.0,297.0,297.0
487472,8974.0,299.0,299.0
487472,15990.0,533.0,533.0
487472,68328.0,2278.0,2278.0
487472,1537.0,57.0,57.0
487472,7697.0,207.0,207.0
487472,2462.0,57.0,57.0
487472,1537.0,66.0,66.0
487472,1537.0,57.0,57.0
487472,6293.0,210.0,210.0
487472,17890.0,649.0,649.0
487472,1537.0,57.0,57.0
487472,5263.0,175.0,175.0
487472,1537.0,84.0,84.0
487472,1537.0,57.0,57.0
487472,1537.0,57.0,57.0
487472,4466.0,149.0,149.0
487472,8946.0,298.0,298.0
487472,2250.0,75.0,75.0
487472,1537.0,57.0,57.0
487472,1537.0,57.0,57.0
487472,4822.0,161.0,161.0
487472,6273.0,209.0,209.0
487472,3637.0,121.0,121.0
487472,9792.0,326.0,326.0
487472,9432.0,314.0,314.0
487472,3971.0,132.0,132.0
487472,1537.0,57.0,57.0
487472,1537.0,57.0,57.0
487472,1537.0,57.0,57.0
487472,1537.0,57.0,57.0
487472,1537.0,57.0,57.0
