UNITID,EFDELEV,EFDETOT,EFDEEXC,EFDESOM,EFDENON
228042,11,114,0.0,2.0,42.0
228042,11,114,95.0,2.0,16.0
228149,1,3253,146.0,903.0,2204.0
228149,2,2001,3.0,627.0,1371.0
228149,3,1991,2.0,627.0,1362.0
228149,11,114,1.0,2.0,16.0
228149,11,1252,143.0,276.0,833.0
228158,1,6030,1314.0,1654.0,2714.0
228158,2,6030,1314.0,1654.0,2714.0
228158,3,6030,1314.0,1654.0,2714.0
228158,11,2202,1314.0,235.0,543.0
228194,1,1003,0.0,77.0,926.0
228194,11,1003,0.0,77.0,926.0
228219,1,482,0.0,61.0,421.0
228219,2,482,0.0,61.0,421.0
228219,3,482,0.0,61.0,421.0
228246,1,6030,892.0,706.0,2714.0
228246,2,6030,1.0,392.0,2714.0
228246,3,6030,1.0,392.0,2714.0
228246,11,114,0.0,2.0,16.0
228246,11,4997,891.0,314.0,2714.0
228316,1,6030,549.0,1654.0,2483.0
228316,2,6030,549.0,1654.0,2483.0
228316,3,3099,519.0,1654.0,149.0
228316,11,3179,30.0,815.0,2334.0
228325,1,1794,818.0,312.0,664.0
228325,2,1491,525.0,303.0,663.0
228325,3,1435,473.0,302.0,660.0
228325,11,114,52.0,2.0,16.0
228325,11,303,293.0,9.0,16.0
228343,1,1483,0.0,2.0,1483.0
228343,2,1483,0.0,2.0,1483.0
228343,3,1480,0.0,2.0,1480.0
228343,11,114,0.0,2.0,16.0
228431,1,6030,1314.0,1654.0,2593.0
228431,2,6030,1314.0,1654.0,2320.0
228431,3,6030,1314.0,1654.0,1986.0
228431,11,944,383.0,227.0,334.0
228431,11,1422,810.0,339.0,273.0
228459,1,6030,1314.0,1654.0,2714.0
228459,2,6030,1314.0,1654.0,2714.0
228459,3,6030,1314.0,1654.0,2714.0
228459,11,4337,1065.0,1654.0,1100.0
228468,1,793,81.0,73.0,639.0
228468,2,786,79.0,72.0,635.0
228468,3,659,51.0,67.0,541.0
228468,11,127,28.0,5.0,94.0
228468,11,114,2.0,2.0,16.0
228486,1,114,4.0,4.0,80.0
228486,2,114,4.0,4.0,80.0
228486,3,114,1.0,3.0,80.0
228486,11,114,3.0,2.0,16.0
228501,1,1987,854.0,654.0,479.0
228501,2,1550,458.0,637.0,455.0
228501,3,1495,449.0,629.0,417.0
228501,11,114,9.0,8.0,38.0
228501,11,437,396.0,17.0,24.0
228529,1,6030,1314.0,1654.0,2714.0
228529,2,6030,1314.0,1654.0,2714.0
228529,3,6030,1314.0,1654.0,2714.0
228529,11,2212,1311.0,385.0,516.0
228547,1,6030,1314.0,1654.0,2714.0
228547,2,6030,1314.0,1654.0,2714.0
228547,3,6030,1314.0,1654.0,2714.0
228547,11,1216,212.0,210.0,794.0
228608,1,4602,1314.0,1604.0,1454.0
228608,2,4602,1314.0,1604.0,1454.0
228608,3,3198,1209.0,1309.0,680.0
228608,11,1404,335.0,295.0,774.0
228635,1,2354,0.0,16.0,2338.0
228635,11,2354,0.0,16.0,2338.0
228644,1,3518,137.0,2.0,2714.0
228644,2,785,94.0,2.0,691.0
228644,3,785,94.0,2.0,691.0
228644,11,2733,43.0,2.0,2690.0
228653,1,3361,510.0,2.0,2714.0
228653,2,585,35.0,2.0,550.0
228653,3,585,35.0,2.0,550.0
228653,11,2776,475.0,2.0,2301.0
228699,1,3800,686.0,1002.0,2112.0
228699,2,3800,686.0,1002.0,2112.0
228699,3,1635,298.0,497.0,840.0
228699,11,2165,388.0,505.0,1272.0
228705,1,6030,712.0,1654.0,2714.0
228705,2,4847,265.0,1654.0,2477.0
228705,3,4562,187.0,1654.0,2334.0
228705,11,285,78.0,64.0,143.0
228705,11,1245,447.0,362.0,436.0
228723,1,6030,1314.0,1654.0,2714.0
228723,2,6030,497.0,1654.0,2714.0
228723,3,6030,475.0,1654.0,2714.0
228723,11,720,22.0,16.0,682.0
228723,11,6030,1314.0,1371.0,2714.0
228769,1,6030,1314.0,1654.0,2714.0
228769,2,6030,1314.0,1654.0,2714.0
228769,3,6030,1314.0,1654.0,2714.0
228769,11,288,25.0,23.0,240.0
228769,11,6030,1314.0,1162.0,2714.0
228778,1,6030,375.0,1654.0,2714.0
228778,2,6030,341.0,1654.0,2714.0
228778,3,6030,315.0,1654.0,2714.0
228778,11,329,26.0,46.0,257.0
228778,11,6030,34.0,839.0,2714.0
228787,1,6030,185.0,1654.0,2714.0
228787,2,6030,0.0,1654.0,2714.0
228787,3,6030,0.0,1654.0,2714.0
228787,11,114,0.0,3.0,28.0
228787,11,6030,185.0,1654.0,2714.0
228796,1,6030,1314.0,1654.0,2714.0
228796,2,6030,1314.0,1654.0,2714.0
228796,3,6030,1314.0,1654.0,2714.0
228796,11,114,8.0,7.0,27.0
228796,11,3715,805.0,303.0,2607.0
228802,1,6030,1314.0,1654.0,2714.0
228802,2,6030,1038.0,1654.0,2356.0
228802,3,6030,969.0,1654.0,2069.0
228802,11,403,69.0,47.0,287.0
228802,11,2351,1314.0,293.0,422.0
228866,1,257,0.0,75.0,182.0
228866,11,257,0.0,75.0,182.0
228875,1,6030,245.0,181.0,2714.0
228875,2,6030,0.0,2.0,2714.0
228875,3,6030,0.0,2.0,2714.0
228875,11,114,0.0,2.0,16.0
228875,11,1750,245.0,181.0,1324.0
228884,1,642,28.0,2.0,614.0
228884,2,642,28.0,2.0,614.0
228884,3,642,28.0,2.0,614.0
228909,1,2337,315.0,288.0,1734.0
228909,2,114,5.0,2.0,16.0
228909,3,114,5.0,2.0,16.0
228909,11,2332,310.0,288.0,1734.0
228981,1,1369,8.0,370.0,991.0
228981,2,1329,0.0,369.0,960.0
228981,3,1307,0.0,369.0,938.0
228981,11,114,0.0,2.0,22.0
228981,11,114,8.0,2.0,31.0
229018,1,5848,1314.0,1654.0,883.0
229018,2,4640,1314.0,1654.0,772.0
229018,3,4060,1314.0,1654.0,720.0
229018,11,580,515.0,13.0,52.0
229018,11,1208,969.0,128.0,111.0
229027,1,6030,1314.0,1654.0,2714.0
229027,2,6030,1314.0,1654.0,2714.0
229027,3,6030,1314.0,1654.0,2714.0
229027,11,574,99.0,169.0,306.0
229027,11,4707,1019.0,1442.0,2246.0
229063,1,6030,678.0,1654.0,2708.0
229063,2,6030,421.0,1654.0,1545.0
229063,3,6030,421.0,1654.0,1545.0
229063,11,1802,257.0,382.0,1163.0
229115,1,6030,1314.0,1654.0,2714.0
229115,2,6030,1314.0,1654.0,2714.0
229115,3,6030,1314.0,1654.0,2714.0
229115,11,233,39.0,25.0,169.0
229115,11,6030,1314.0,1174.0,2714.0
229160,1,2578,406.0,950.0,1222.0
229160,2,1879,105.0,708.0,1066.0
229160,3,1549,100.0,649.0,800.0
229160,11,330,5.0,59.0,266.0
229160,11,699,301.0,242.0,156.0
229179,1,6030,1314.0,1654.0,2714.0
229179,2,6030,1314.0,1654.0,2561.0
229179,3,6030,1314.0,1654.0,1323.0
229179,11,1277,35.0,4.0,1238.0
229179,11,5805,1314.0,978.0,1187.0
229267,1,2692,15.0,2.0,2677.0
229267,11,180,15.0,2.0,165.0
229300,1,5354,217.0,447.0,2714.0
229300,2,554,0.0,230.0,324.0
229300,3,554,0.0,230.0,324.0
229300,11,4800,217.0,217.0,2714.0
229337,1,5136,1314.0,1256.0,1952.0
229337,2,1448,387.0,635.0,426.0
229337,3,1448,387.0,635.0,426.0
229337,11,3688,1314.0,621.0,1526.0
229355,1,6030,1314.0,1654.0,2714.0
229355,2,6030,1314.0,1654.0,2714.0
229355,3,6030,1314.0,1654.0,2649.0
229355,11,2856,98.0,297.0,2461.0
229504,1,2249,558.0,794.0,897.0
229504,2,2249,558.0,794.0,897.0
229504,3,1937,468.0,712.0,757.0
229504,11,312,90.0,82.0,140.0
229540,1,3064,914.0,1011.0,1139.0
229540,2,3064,914.0,1011.0,1139.0
229540,3,2346,432.0,911.0,1003.0
229540,11,718,482.0,100.0,136.0
229780,1,2978,1212.0,1013.0,753.0
229780,2,2275,726.0,853.0,696.0
229780,3,2138,702.0,851.0,585.0
229780,11,137,24.0,2.0,111.0
229780,11,703,486.0,160.0,57.0
229799,1,5445,1206.0,1281.0,2714.0
229799,2,5445,1206.0,1281.0,2714.0
229799,3,3604,812.0,935.0,1857.0
229799,11,1841,394.0,346.0,1101.0
229814,1,6030,1314.0,1654.0,2714.0
229814,2,6030,1314.0,1654.0,2714.0
229814,3,6030,1314.0,1654.0,2712.0
229814,11,114,36.0,2.0,35.0
229814,11,2341,1314.0,163.0,237.0
229832,1,1392,595.0,363.0,434.0
229832,2,1392,595.0,363.0,434.0
229832,3,487,57.0,159.0,271.0
229832,11,905,538.0,204.0,163.0
229841,1,5495,977.0,1305.0,2714.0
229841,2,5495,977.0,1305.0,2714.0
229841,3,4757,955.0,1269.0,2533.0
229841,11,738,22.0,36.0,680.0
229887,1,698,94.0,2.0,604.0
229887,2,698,94.0,2.0,604.0
229887,3,698,94.0,2.0,604.0
230010,1,1379,130.0,2.0,1249.0
230010,2,1379,130.0,2.0,1249.0
230010,3,1271,31.0,2.0,1240.0
230010,11,114,99.0,2.0,16.0
230038,1,6030,807.0,1654.0,2714.0
230038,2,6030,692.0,1654.0,2714.0
230038,3,6030,692.0,1654.0,2714.0
230038,11,3053,115.0,542.0,2396.0
230047,1,2735,2.0,549.0,2184.0
230047,2,2735,2.0,549.0,2184.0
230047,3,2716,1.0,548.0,2167.0
230047,11,114,1.0,2.0,17.0
230171,1,6030,1130.0,1654.0,2714.0
230171,2,6030,1123.0,1654.0,2714.0
230171,3,6030,756.0,1654.0,2714.0
230171,11,3875,367.0,434.0,2714.0
230171,11,114,7.0,9.0,59.0
230366,1,307,32.0,239.0,36.0
230366,2,261,18.0,207.0,36.0
230366,3,248,5.0,207.0,36.0
230366,11,114,13.0,2.0,16.0
230366,11,114,14.0,32.0,16.0
230418,1,4058,1314.0,681.0,843.0
230418,2,4058,1314.0,681.0,843.0
230418,3,4047,1314.0,681.0,835.0
230418,11,114,3.0,2.0,16.0
230490,1,3043,287.0,130.0,2626.0
230490,2,3043,287.0,130.0,2626.0
230490,3,1925,251.0,105.0,1569.0
230490,11,1118,36.0,25.0,1057.0
230597,1,5997,1314.0,1654.0,1974.0
230597,2,5997,1314.0,1654.0,1974.0
230597,3,3654,586.0,1654.0,1196.0
230597,11,2343,1153.0,412.0,778.0
230603,1,6030,1314.0,1654.0,2714.0
230603,2,6030,1314.0,1654.0,2714.0
230603,3,6030,1314.0,1654.0,2714.0
230603,11,3560,1043.0,382.0,2135.0
230603,11,1681,1314.0,93.0,24.0
230728,1,6030,1314.0,1654.0,2714.0
230728,2,6030,1314.0,1654.0,2714.0
230728,3,6030,1314.0,1654.0,2714.0
230728,11,4262,851.0,423.0,2714.0
230728,11,3108,880.0,668.0,1560.0
230737,1,6030,1314.0,1654.0,2714.0
230737,2,6030,1314.0,1654.0,2714.0
230737,3,6030,1314.0,1654.0,2714.0
230737,11,6030,1314.0,761.0,2714.0
230737,11,803,103.0,268.0,432.0
230746,1,6030,1314.0,1654.0,2714.0
230746,2,6030,1314.0,1654.0,2714.0
230746,3,6030,1314.0,1654.0,2714.0
230746,11,6030,235.0,211.0,2714.0
230764,1,6030,1314.0,1654.0,2714.0
230764,2,6030,1314.0,1654.0,2714.0
230764,3,6030,1314.0,1654.0,2714.0
230764,11,963,140.0,181.0,642.0
230764,11,6030,586.0,1654.0,2714.0
230782,1,6030,1314.0,1654.0,2714.0
230782,2,6030,1314.0,1654.0,2714.0
230782,3,6030,1314.0,1654.0,2714.0
230782,11,6030,543.0,611.0,2714.0
230782,11,1011,298.0,320.0,393.0
230807,1,1280,31.0,225.0,1024.0
230807,2,961,15.0,225.0,721.0
230807,3,955,15.0,225.0,715.0
230807,11,114,0.0,2.0,16.0
230807,11,319,16.0,2.0,303.0
230816,1,880,107.0,173.0,600.0
230816,2,777,11.0,172.0,594.0
230816,3,733,5.0,172.0,556.0
230816,11,114,6.0,2.0,38.0
230816,11,114,96.0,2.0,16.0
230834,1,2363,116.0,396.0,1851.0
230834,2,1728,34.0,387.0,1307.0
230834,3,1585,23.0,372.0,1190.0
230834,11,143,11.0,15.0,117.0
230834,11,635,82.0,9.0,544.0
230852,1,3543,1314.0,252.0,1524.0
230852,2,3060,1284.0,252.0,1524.0
230852,3,3031,1273.0,252.0,1506.0
230852,11,114,11.0,2.0,18.0
230852,11,483,483.0,2.0,16.0
230861,1,5596,1314.0,745.0,1191.0
230861,2,5596,1314.0,745.0,1191.0
230861,3,3219,1314.0,532.0,504.0
230861,11,2377,1314.0,213.0,687.0
230889,1,320,320.0,2.0,16.0
230889,2,114,112.0,2.0,16.0
230889,3,114,105.0,2.0,16.0
230889,11,114,7.0,2.0,16.0
230889,11,208,208.0,2.0,16.0
230913,1,1779,434.0,216.0,1129.0
230913,2,1482,397.0,212.0,873.0
230913,3,1266,345.0,201.0,720.0
230913,11,216,52.0,11.0,153.0
230913,11,297,37.0,4.0,256.0
230959,1,2843,70.0,2.0,2714.0
230959,11,114,70.0,2.0,16.0
230995,1,3363,1075.0,158.0,2130.0
230995,2,2799,527.0,158.0,2114.0
230995,3,2706,513.0,79.0,2114.0
230995,11,114,14.0,79.0,16.0
230995,11,564,548.0,2.0,16.0
231059,1,1399,26.0,150.0,1223.0
231059,2,1209,1.0,140.0,1068.0
231059,3,1200,1.0,131.0,1068.0
231059,11,114,0.0,9.0,16.0
231059,11,190,25.0,10.0,155.0
231068,1,617,28.0,55.0,534.0
231068,2,542,8.0,2.0,534.0
231068,11,542,8.0,2.0,534.0
231068,11,114,20.0,55.0,16.0
231095,1,114,0.0,2.0,101.0
231095,2,114,0.0,2.0,101.0
231095,3,114,0.0,2.0,86.0
231095,11,114,0.0,2.0,16.0
231147,1,653,205.0,165.0,283.0
231147,11,653,205.0,165.0,283.0
231165,1,1414,231.0,450.0,733.0
231165,2,1412,231.0,450.0,731.0
231165,3,1112,177.0,403.0,532.0
231165,11,300,54.0,47.0,199.0
231165,11,114,0.0,2.0,16.0
231174,1,6030,468.0,1654.0,2714.0
231174,2,6030,251.0,1654.0,2714.0
231174,3,6030,63.0,1654.0,2714.0
231174,11,572,188.0,82.0,302.0
231174,11,2190,217.0,231.0,1742.0
231420,1,1363,539.0,633.0,191.0
231420,2,1140,316.0,633.0,191.0
231420,3,1121,306.0,624.0,191.0
231420,11,114,10.0,9.0,16.0
231420,11,223,223.0,2.0,16.0
231536,1,3562,1048.0,1197.0,1317.0
231536,2,3562,1048.0,1197.0,1317.0
231536,3,2624,903.0,1129.0,592.0
231536,11,938,145.0,68.0,725.0
231554,1,991,467.0,318.0,206.0
231554,2,705,277.0,318.0,110.0
231554,3,615,187.0,318.0,110.0
231554,11,114,90.0,2.0,16.0
231554,11,286,190.0,2.0,96.0
231581,1,1421,8.0,57.0,1356.0
231581,2,1385,0.0,51.0,1334.0
231581,3,1379,0.0,51.0,1328.0
231581,11,114,0.0,2.0,16.0
231581,11,114,8.0,6.0,22.0
231624,1,6030,1042.0,386.0,2714.0
231624,2,6030,3.0,175.0,2714.0
231624,3,6030,3.0,175.0,2714.0
231624,11,114,0.0,2.0,19.0
231624,11,2857,1039.0,211.0,1607.0
231651,1,6030,1314.0,1158.0,728.0
231651,2,4541,1314.0,737.0,386.0
231651,3,4281,1314.0,731.0,368.0
231651,11,260,236.0,6.0,18.0
231651,11,5796,1314.0,421.0,342.0
231697,1,3388,1002.0,915.0,1471.0
231697,2,3388,1002.0,915.0,1471.0
231697,3,2040,877.0,647.0,516.0
231697,11,1348,125.0,268.0,955.0
231712,1,4559,0.0,2.0,2714.0
231712,2,4449,0.0,2.0,2714.0
231712,3,4442,0.0,2.0,2714.0
231712,11,114,0.0,2.0,16.0
231712,11,114,0.0,2.0,110.0
231785,1,1281,0.0,579.0,702.0
231785,2,1281,0.0,579.0,702.0
231785,3,1269,0.0,570.0,699.0
231785,11,114,0.0,9.0,16.0
231873,1,946,104.0,328.0,514.0
231873,2,946,104.0,328.0,514.0
231873,3,448,64.0,241.0,143.0
231873,11,498,40.0,87.0,371.0
231882,1,2274,469.0,594.0,1211.0
231882,2,2274,469.0,594.0,1211.0
231882,3,1290,435.0,542.0,313.0
231882,11,984,34.0,52.0,898.0
231970,1,1319,225.0,50.0,1044.0
231970,11,1319,225.0,50.0,1044.0
232025,1,1358,3.0,238.0,1117.0
232025,2,1082,3.0,238.0,841.0
232025,3,1080,3.0,238.0,839.0
232025,11,114,0.0,2.0,16.0
232043,1,1334,323.0,68.0,943.0
232043,2,892,39.0,25.0,828.0
232043,3,826,35.0,25.0,766.0
232043,11,114,4.0,2.0,62.0
232043,11,442,284.0,43.0,115.0
232052,1,658,83.0,281.0,294.0
232052,2,658,83.0,281.0,294.0
232052,3,409,73.0,241.0,95.0
232052,11,249,10.0,40.0,199.0
232089,1,855,37.0,187.0,631.0
232089,2,835,17.0,187.0,631.0
232089,3,780,16.0,186.0,578.0
232089,11,114,1.0,2.0,53.0
232089,11,114,20.0,2.0,16.0
232186,1,6030,1314.0,1654.0,2714.0
232186,2,6030,1314.0,1654.0,2714.0
232186,3,6030,1314.0,1654.0,2714.0
232186,11,567,107.0,118.0,342.0
232186,11,6030,1314.0,1654.0,2714.0
232195,1,6030,1314.0,1654.0,2550.0
232195,2,6030,1314.0,1654.0,2550.0
232195,3,5183,1314.0,1654.0,656.0
232195,11,2505,423.0,188.0,1894.0
232265,1,3286,374.0,2.0,2714.0
232265,2,2846,161.0,2.0,2685.0
232265,3,2846,161.0,2.0,2685.0
232265,11,440,213.0,2.0,227.0
232308,1,803,71.0,7.0,725.0
232308,2,691,0.0,2.0,691.0
232308,3,689,0.0,2.0,689.0
232308,11,114,0.0,2.0,16.0
232308,11,114,71.0,7.0,34.0
232414,1,6030,1314.0,1654.0,2714.0
232414,2,6030,1314.0,1654.0,2714.0
232414,3,5272,1314.0,1654.0,1224.0
232414,11,2255,325.0,288.0,1642.0
232423,1,6030,1036.0,1654.0,2714.0
232423,2,6030,467.0,1654.0,2714.0
232423,3,6030,438.0,1654.0,2714.0
232423,11,378,29.0,6.0,343.0
232423,11,1878,569.0,188.0,1121.0
232450,1,6030,1314.0,1654.0,2714.0
232450,2,6030,1314.0,1654.0,2714.0
232450,3,5438,1314.0,1654.0,1144.0
232450,11,3354,296.0,137.0,2714.0
232557,1,6030,1314.0,1654.0,2714.0
232557,2,6030,1314.0,1654.0,2714.0
232557,3,6030,1314.0,1654.0,2714.0
232557,11,498,419.0,5.0,74.0
232557,11,6030,1314.0,472.0,1548.0
232566,1,4358,879.0,407.0,2714.0
232566,2,3154,103.0,263.0,2714.0
232566,3,3009,5.0,254.0,2714.0
232566,11,145,98.0,9.0,38.0
232566,11,1204,776.0,144.0,284.0
232575,1,5720,1314.0,1478.0,2714.0
232575,2,5720,1314.0,1478.0,2714.0
232575,3,3111,1174.0,1268.0,669.0
232575,11,2609,177.0,210.0,2222.0
232609,1,2394,416.0,452.0,1526.0
232609,2,1589,0.0,389.0,1200.0
232609,3,1543,0.0,385.0,1158.0
232609,11,114,0.0,4.0,42.0
232609,11,805,416.0,63.0,326.0
232618,1,227,12.0,2.0,215.0
232618,2,227,12.0,2.0,215.0
232618,3,227,12.0,2.0,215.0
232672,1,1957,807.0,530.0,620.0
232672,2,1314,443.0,495.0,376.0
232672,3,1298,433.0,493.0,372.0
232672,11,114,10.0,2.0,16.0
232672,11,643,364.0,35.0,244.0
232681,1,3757,188.0,1654.0,1007.0
232681,2,3493,122.0,1654.0,912.0
232681,3,3443,108.0,1654.0,878.0
232681,11,114,14.0,2.0,34.0
232681,11,264,66.0,103.0,95.0
232706,1,3711,864.0,1085.0,1762.0
232706,2,2275,161.0,853.0,1261.0
232706,3,1764,119.0,851.0,794.0
232706,11,511,42.0,2.0,467.0
232706,11,1436,703.0,232.0,501.0
232788,1,1928,536.0,810.0,582.0
232788,2,1928,536.0,810.0,582.0
232788,3,1148,372.0,534.0,242.0
232788,11,780,164.0,276.0,340.0
232797,1,1113,962.0,151.0,16.0
232797,2,950,917.0,33.0,16.0
232797,3,950,917.0,33.0,16.0
232797,11,163,45.0,118.0,16.0
232867,1,3980,930.0,1074.0,1976.0
232867,2,3980,930.0,1074.0,1976.0
232867,3,1888,596.0,887.0,405.0
232867,11,2092,334.0,187.0,1571.0
232885,1,331,26.0,305.0,16.0
232885,2,286,22.0,264.0,16.0
232885,3,241,18.0,223.0,16.0
232885,11,114,4.0,41.0,16.0
232885,11,114,4.0,41.0,16.0
232937,1,5783,682.0,1654.0,180.0
232937,2,5337,544.0,1654.0,148.0
232937,3,5328,541.0,1654.0,146.0
232937,11,114,3.0,4.0,16.0
232937,11,446,138.0,276.0,32.0
232946,1,6030,1314.0,1654.0,2714.0
232946,2,6030,1314.0,1654.0,2714.0
232946,3,6030,1314.0,1654.0,2714.0
232946,11,6030,1314.0,1122.0,2714.0
232982,1,6030,1314.0,1654.0,2714.0
232982,2,6030,1314.0,1654.0,2714.0
232982,3,6030,1314.0,1654.0,2714.0
232982,11,223,71.0,16.0,136.0
232982,11,4732,1314.0,735.0,1321.0
233019,1,1861,490.0,780.0,591.0
233019,2,1861,490.0,780.0,591.0
233019,3,1383,428.0,611.0,344.0
233019,11,478,62.0,169.0,247.0
233037,1,1188,384.0,327.0,477.0
233037,2,1188,384.0,327.0,477.0
233037,3,591,260.0,237.0,94.0
233037,11,597,124.0,90.0,383.0
233116,1,5022,990.0,1480.0,2552.0
233116,2,5022,990.0,1480.0,2552.0
233116,3,2954,848.0,1283.0,823.0
233116,11,2068,142.0,197.0,1729.0
233277,1,6030,1314.0,1654.0,2679.0
233277,2,6008,454.0,1654.0,2150.0
233277,3,5945,435.0,1654.0,2106.0
233277,11,114,19.0,2.0,44.0
233277,11,1710,982.0,199.0,529.0
233286,1,116,0.0,28.0,88.0
233286,2,116,0.0,28.0,88.0
233286,3,116,0.0,28.0,88.0
233301,1,553,5.0,2.0,548.0
233301,2,478,3.0,2.0,475.0
233301,3,461,0.0,2.0,461.0
233301,11,114,3.0,2.0,16.0
233301,11,114,2.0,2.0,73.0
233310,1,2591,693.0,632.0,1266.0
233310,2,2591,693.0,632.0,1266.0
233310,3,1275,601.0,538.0,136.0
233310,11,1316,92.0,94.0,1130.0
233329,1,410,0.0,388.0,22.0
233329,2,410,0.0,388.0,22.0
233329,3,410,0.0,388.0,22.0
233338,1,2051,171.0,395.0,1485.0
233338,2,2051,171.0,395.0,1485.0
233338,3,728,164.0,352.0,212.0
233338,11,1323,7.0,43.0,1273.0
233356,1,481,41.0,440.0,16.0
233356,2,481,41.0,440.0,16.0
233356,3,481,41.0,440.0,16.0
233374,1,3876,208.0,1219.0,2449.0
233374,2,3145,81.0,1130.0,1934.0
233374,3,3069,79.0,1129.0,1861.0
233374,11,114,2.0,2.0,73.0
233374,11,731,127.0,89.0,515.0
233408,1,338,56.0,87.0,195.0
233408,2,338,56.0,87.0,195.0
233408,3,338,56.0,87.0,195.0
233426,1,1826,0.0,2.0,1826.0
233426,2,1826,0.0,2.0,1826.0
233426,3,1801,0.0,2.0,1801.0
233426,11,114,0.0,2.0,25.0
233541,1,4260,558.0,1011.0,2691.0
233541,2,2461,24.0,711.0,1726.0
233541,3,2104,9.0,711.0,1384.0
233541,11,357,15.0,2.0,342.0
233541,11,1799,534.0,300.0,965.0
233602,1,114,1.0,27.0,46.0
233602,2,114,1.0,27.0,46.0
233602,3,114,1.0,27.0,46.0
233639,1,3112,883.0,689.0,1540.0
233639,2,3112,883.0,689.0,1540.0
233639,3,1695,813.0,415.0,467.0
233639,11,1417,70.0,274.0,1073.0
233648,1,2163,747.0,880.0,536.0
233648,2,2163,747.0,880.0,536.0
233648,3,1528,574.0,685.0,269.0
233648,11,635,173.0,195.0,267.0
233684,1,2608,1314.0,7.0,16.0
233684,2,2198,1314.0,2.0,16.0
233684,3,2197,1314.0,2.0,16.0
233684,11,114,1.0,2.0,16.0
233684,11,410,403.0,7.0,16.0
233718,1,460,0.0,32.0,428.0
233718,2,457,0.0,32.0,425.0
233718,3,451,0.0,32.0,419.0
233718,11,114,0.0,2.0,16.0
233754,1,6018,1314.0,1654.0,2343.0
233754,2,6018,1314.0,1654.0,2343.0
233754,3,4227,1314.0,1608.0,812.0
233754,11,1791,205.0,55.0,1531.0
233772,1,6030,1314.0,1654.0,2714.0
233772,2,6030,1314.0,1654.0,2714.0
233772,3,6030,1314.0,1654.0,2021.0
233772,11,4034,818.0,497.0,2714.0
233842,1,177,9.0,78.0,90.0
233842,11,177,9.0,78.0,90.0
233897,1,1704,653.0,382.0,669.0
233897,2,1704,653.0,382.0,669.0
233897,3,993,8.0,377.0,608.0
233897,11,711,645.0,5.0,61.0
233903,1,2068,466.0,871.0,731.0
233903,2,2068,466.0,871.0,731.0
233903,3,1350,311.0,542.0,497.0
233903,11,718,155.0,329.0,234.0
233921,1,6030,1314.0,1654.0,2714.0
233921,2,6030,180.0,1654.0,2714.0
233921,3,6030,173.0,1654.0,2714.0
233921,11,114,7.0,12.0,76.0
233921,11,6030,1314.0,1654.0,2714.0
233949,1,5860,1314.0,1495.0,2714.0
233949,2,5860,1314.0,1495.0,2714.0
233949,3,3681,1247.0,1431.0,1003.0
233949,11,2179,165.0,64.0,1950.0
234030,1,6030,1314.0,1654.0,2714.0
234030,2,6030,1314.0,1654.0,2714.0
234030,3,6030,1289.0,1654.0,2714.0
234030,11,406,105.0,39.0,262.0
234030,11,6030,1286.0,1654.0,2714.0
234076,1,6030,1038.0,1445.0,2714.0
234076,2,6030,344.0,1279.0,2714.0
234076,3,6030,230.0,1276.0,2714.0
234076,11,341,114.0,3.0,224.0
234076,11,6030,694.0,166.0,2714.0
234137,1,837,248.0,2.0,589.0
234137,2,479,8.0,2.0,471.0
234137,3,479,8.0,2.0,471.0
234137,11,358,240.0,2.0,118.0
234155,1,4648,48.0,2.0,2714.0
234155,2,4300,16.0,2.0,2714.0
234155,3,4295,16.0,2.0,2714.0
234155,11,114,0.0,2.0,16.0
234155,11,348,32.0,2.0,316.0
234164,1,1860,563.0,1297.0,16.0
234164,2,1329,32.0,1297.0,16.0
234164,3,1297,0.0,1297.0,16.0
234164,11,114,32.0,2.0,16.0
234164,11,531,531.0,2.0,16.0
234173,1,1538,334.0,25.0,1179.0
234173,2,1479,284.0,25.0,1170.0
234173,3,1154,98.0,24.0,1032.0
234173,11,325,186.0,2.0,138.0
234173,11,114,50.0,2.0,16.0
234377,1,2116,632.0,680.0,804.0
234377,2,2116,632.0,680.0,804.0
234377,3,1145,461.0,486.0,198.0
234377,11,971,171.0,194.0,606.0
234669,1,6030,1314.0,1654.0,2714.0
234669,2,6030,1314.0,1654.0,2714.0
234669,3,6030,1314.0,1654.0,1837.0
234669,11,2794,1062.0,800.0,932.0
234696,1,1632,359.0,453.0,820.0
234696,2,1632,359.0,453.0,820.0
234696,3,1543,340.0,442.0,761.0
234696,11,114,19.0,11.0,59.0
234711,1,1736,654.0,587.0,495.0
234711,2,1736,654.0,587.0,495.0
234711,3,1645,597.0,582.0,466.0
234711,11,114,57.0,5.0,29.0
234827,1,6030,1314.0,1654.0,2714.0
234827,2,6030,1314.0,1654.0,2714.0
234827,3,6030,1314.0,1654.0,2672.0
234827,11,114,44.0,3.0,46.0
234827,11,514,201.0,168.0,145.0
234845,1,2277,722.0,490.0,1065.0
234845,2,2277,722.0,490.0,1065.0
234845,3,1661,489.0,452.0,720.0
234845,11,616,233.0,38.0,345.0
234915,1,2095,1314.0,273.0,235.0
234915,2,1274,1071.0,89.0,114.0
234915,3,1077,951.0,87.0,39.0
234915,11,197,120.0,2.0,75.0
234915,11,821,516.0,184.0,121.0
234933,1,6030,1314.0,1654.0,1370.0
234933,2,6030,1314.0,1654.0,1370.0
234933,3,5441,1314.0,1599.0,1055.0
