UNITID,RRFTCT,RRFTCTA,RET_NMF,RET_PCF,RRPTCT,RRPTCTA,RET_NMP,STUFACR 
156082,647.0,647.0,449.0,69.0,35.0,35.0,14.0,13.0
156107,269.0,269.0,153.0,57.0,156.0,156.0,63.0,16.0
156125,971.0,970.0,672.0,66.0,72.0,72.0,29.0,20.0
156213,258.0,258.0,214.0,83.0,5.0,5.0,4.0,11.0
156231,328.0,328.0,205.0,63.0,79.0,79.0,39.0,17.0
156286,591.0,591.0,479.0,81.0,2.0,2.0,1.0,12.0
156310,33.0,33.0,26.0,79.0,5.0,5.0,4.0,10.0
156338,364.0,364.0,242.0,66.0,161.0,161.0,76.0,20.0
156356,124.0,124.0,95.0,77.0,1.0,1.0,0.0,10.0
156365,661.0,661.0,394.0,60.0,19.0,19.0,3.0,20.0
156392,971.0,970.0,672.0,64.0,161.0,161.0,76.0,18.0
156417,12.0,12.0,8.0,83.0,3.0,3.0,3.0,10.0
156426,21.0,21.0,18.0,86.0,9.0,9.0,6.0,15.0
156471,12.0,12.0,8.0,87.0,3.0,3.0,1.0,13.0
156541,589.0,589.0,413.0,70.0,24.0,24.0,0.0,18.0
156620,971.0,970.0,672.0,77.0,86.0,86.0,38.0,16.0
156648,519.0,518.0,367.0,71.0,161.0,161.0,76.0,20.0
156745,481.0,481.0,311.0,65.0,1.0,1.0,0.0,14.0
156790,267.0,267.0,173.0,65.0,79.0,79.0,33.0,15.0
156842,43.0,43.0,27.0,63.0,4.0,4.0,2.0,19.0
156851,106.0,106.0,56.0,55.0,64.0,64.0,31.0,17.0
156860,195.0,195.0,123.0,63.0,111.0,111.0,40.0,17.0
156921,859.0,858.0,497.0,58.0,161.0,161.0,76.0,20.0
157030,12.0,12.0,8.0,87.0,1.0,1.0,0.0,12.0
157058,361.0,361.0,191.0,55.0,77.0,77.0,13.0,11.0
157076,205.0,205.0,117.0,57.0,1.0,1.0,0.0,12.0
157085,971.0,970.0,672.0,85.0,120.0,120.0,48.0,17.0
157100,171.0,171.0,79.0,55.0,1.0,1.0,0.0,13.0
157216,408.0,408.0,291.0,71.0,14.0,14.0,4.0,17.0
157289,971.0,970.0,672.0,78.0,161.0,161.0,76.0,13.0
157304,296.0,296.0,200.0,68.0,84.0,84.0,34.0,16.0
157331,294.0,294.0,194.0,66.0,151.0,151.0,63.0,19.0
157377,223.0,223.0,164.0,74.0,2.0,2.0,0.0,15.0
157386,971.0,970.0,672.0,68.0,8.0,8.0,2.0,14.0
157401,971.0,970.0,672.0,77.0,17.0,17.0,5.0,16.0
157438,232.0,232.0,170.0,73.0,161.0,161.0,76.0,18.0
157447,971.0,970.0,672.0,77.0,48.0,48.0,17.0,17.0
157483,594.0,594.0,393.0,66.0,161.0,161.0,76.0,18.0
157535,245.0,245.0,166.0,68.0,1.0,1.0,0.0,15.0
157553,363.0,363.0,231.0,64.0,55.0,55.0,15.0,13.0
157614,23.0,23.0,15.0,65.0,10.0,10.0,4.0,14.0
157650,42.0,42.0,19.0,55.0,14.0,14.0,4.0,20.0
157711,571.0,571.0,332.0,58.0,161.0,161.0,76.0,17.0
157739,224.0,224.0,139.0,62.0,82.0,82.0,26.0,18.0
157748,144.0,144.0,120.0,83.0,26.0,26.0,11.0,20.0
157757,103.0,103.0,73.0,71.0,1.0,1.0,0.0,10.0
157809,384.0,384.0,253.0,66.0,5.0,5.0,1.0,14.0
157818,285.0,285.0,223.0,78.0,1.0,1.0,0.0,10.0
157863,135.0,135.0,80.0,59.0,1.0,1.0,0.0,10.0
157951,971.0,970.0,672.0,77.0,28.0,28.0,10.0,18.0
158088,332.0,235.0,170.0,72.0,52.0,40.0,19.0,20.0
158431,737.0,737.0,364.0,55.0,161.0,161.0,76.0,20.0
158477,132.0,131.0,84.0,64.0,1.0,1.0,0.0,10.0
158662,933.0,933.0,489.0,55.0,161.0,161.0,76.0,20.0
158802,309.0,309.0,218.0,71.0,1.0,1.0,0.0,13.0
158884,161.0,161.0,66.0,55.0,85.0,85.0,25.0,20.0
159009,712.0,712.0,511.0,72.0,38.0,38.0,18.0,20.0
159382,240.0,240.0,160.0,67.0,30.0,30.0,14.0,14.0
159391,971.0,970.0,672.0,84.0,6.0,6.0,3.0,20.0
159407,663.0,663.0,335.0,55.0,105.0,105.0,33.0,20.0
159416,298.0,298.0,194.0,65.0,8.0,8.0,2.0,20.0
159568,260.0,260.0,144.0,55.0,1.0,1.0,0.0,11.0
159647,971.0,970.0,672.0,81.0,5.0,5.0,4.0,20.0
159656,922.0,922.0,672.0,76.0,6.0,6.0,3.0,13.0
159717,971.0,970.0,672.0,69.0,25.0,25.0,13.0,19.0
159939,971.0,970.0,664.0,61.0,54.0,54.0,8.0,18.0
159948,18.0,18.0,16.0,87.0,13.0,13.0,10.0,14.0
159966,948.0,945.0,672.0,75.0,7.0,7.0,6.0,17.0
159993,971.0,970.0,672.0,73.0,21.0,21.0,12.0,17.0
160010,93.0,93.0,73.0,78.0,94.0,94.0,29.0,12.0
160038,971.0,970.0,672.0,61.0,34.0,34.0,8.0,17.0
160065,54.0,54.0,41.0,76.0,7.0,7.0,6.0,10.0
160074,71.0,71.0,58.0,82.0,3.0,3.0,3.0,10.0
160126,12.0,12.0,8.0,87.0,1.0,1.0,0.0,10.0
160472,76.0,76.0,69.0,87.0,42.0,42.0,38.0,10.0
160481,232.0,232.0,127.0,55.0,132.0,132.0,53.0,19.0
160579,392.0,391.0,234.0,60.0,161.0,161.0,69.0,16.0
160597,12.0,12.0,8.0,55.0,1.0,1.0,1.0,20.0
160612,971.0,970.0,672.0,71.0,161.0,161.0,76.0,18.0
160621,971.0,970.0,672.0,59.0,71.0,71.0,24.0,18.0
160630,94.0,94.0,43.0,55.0,17.0,17.0,5.0,13.0
160649,353.0,353.0,185.0,55.0,39.0,39.0,16.0,20.0
160658,971.0,970.0,672.0,70.0,61.0,61.0,20.0,18.0
160667,401.0,401.0,227.0,57.0,95.0,95.0,28.0,20.0
160904,971.0,970.0,671.0,68.0,5.0,5.0,2.0,13.0
160959,92.0,92.0,68.0,74.0,1.0,1.0,0.0,10.0
161077,418.0,418.0,229.0,55.0,161.0,161.0,76.0,18.0
161138,204.0,204.0,115.0,56.0,103.0,103.0,35.0,16.0
161192,164.0,164.0,86.0,55.0,140.0,140.0,71.0,14.0
161217,185.0,185.0,122.0,66.0,45.0,45.0,17.0,15.0
161226,343.0,343.0,244.0,71.0,2.0,2.0,1.0,11.0
161235,66.0,66.0,39.0,59.0,1.0,1.0,0.0,17.0
161253,971.0,970.0,672.0,75.0,57.0,57.0,19.0,14.0
161299,202.0,200.0,172.0,86.0,1.0,1.0,0.0,11.0
161341,141.0,141.0,82.0,58.0,14.0,14.0,3.0,20.0
161457,592.0,591.0,414.0,70.0,3.0,3.0,1.0,12.0
161484,104.0,104.0,72.0,69.0,21.0,21.0,13.0,11.0
161493,63.0,63.0,45.0,71.0,12.0,12.0,8.0,15.0
161509,104.0,104.0,75.0,72.0,1.0,1.0,0.0,10.0
161518,171.0,171.0,132.0,77.0,1.0,1.0,0.0,10.0
161527,93.0,93.0,82.0,87.0,49.0,49.0,44.0,13.0
161545,638.0,638.0,378.0,59.0,161.0,161.0,76.0,20.0
161554,861.0,861.0,580.0,67.0,34.0,34.0,18.0,14.0
161563,206.0,206.0,159.0,77.0,1.0,1.0,0.0,20.0
161572,244.0,244.0,96.0,55.0,1.0,1.0,0.0,20.0
161581,59.0,59.0,43.0,73.0,22.0,22.0,11.0,10.0
161688,250.0,250.0,158.0,63.0,73.0,73.0,31.0,11.0
161767,971.0,970.0,672.0,70.0,161.0,161.0,76.0,16.0
161800,17.0,17.0,9.0,55.0,12.0,12.0,8.0,20.0
161855,12.0,12.0,8.0,83.0,4.0,4.0,3.0,20.0
161864,176.0,176.0,97.0,55.0,161.0,161.0,76.0,12.0
161873,60.0,60.0,36.0,60.0,6.0,6.0,1.0,10.0
162007,888.0,888.0,644.0,73.0,25.0,25.0,3.0,15.0
162061,40.0,40.0,29.0,73.0,5.0,5.0,1.0,10.0
162104,219.0,219.0,151.0,69.0,155.0,155.0,71.0,12.0
162122,681.0,681.0,450.0,66.0,161.0,161.0,76.0,16.0
162168,197.0,197.0,120.0,61.0,161.0,161.0,69.0,15.0
162210,50.0,50.0,43.0,86.0,6.0,6.0,4.0,10.0
162283,172.0,172.0,106.0,62.0,5.0,5.0,2.0,10.0
162557,618.0,618.0,409.0,66.0,161.0,161.0,76.0,16.0
162584,581.0,581.0,420.0,72.0,4.0,4.0,2.0,12.0
162609,159.0,159.0,88.0,55.0,11.0,11.0,5.0,12.0
162654,263.0,263.0,203.0,77.0,1.0,1.0,0.0,10.0
162690,444.0,444.0,276.0,62.0,161.0,161.0,76.0,16.0
162706,596.0,596.0,416.0,70.0,161.0,161.0,76.0,15.0
162760,323.0,323.0,236.0,73.0,1.0,1.0,0.0,11.0
162779,666.0,666.0,449.0,67.0,161.0,161.0,76.0,13.0
163028,198.0,198.0,156.0,79.0,123.0,123.0,76.0,18.0
163046,953.0,953.0,672.0,85.0,1.0,1.0,1.0,13.0
163204,135.0,135.0,58.0,55.0,161.0,161.0,76.0,19.0
163268,971.0,970.0,672.0,86.0,16.0,16.0,6.0,18.0
163286,971.0,970.0,672.0,87.0,28.0,28.0,24.0,18.0
163295,310.0,309.0,264.0,85.0,1.0,1.0,0.0,10.0
163338,443.0,443.0,314.0,71.0,8.0,8.0,8.0,11.0
163408,23.0,23.0,14.0,61.0,11.0,11.0,7.0,20.0
163426,971.0,970.0,672.0,75.0,161.0,161.0,76.0,16.0
163453,971.0,970.0,672.0,74.0,38.0,38.0,15.0,17.0
163462,532.0,532.0,364.0,68.0,1.0,1.0,0.0,13.0
163541,52.0,52.0,26.0,55.0,41.0,41.0,21.0,20.0
163578,90.0,90.0,56.0,62.0,1.0,1.0,0.0,10.0
163657,809.0,809.0,513.0,63.0,161.0,161.0,76.0,16.0
163815,12.0,12.0,8.0,87.0,9.0,9.0,8.0,20.0
163851,971.0,970.0,672.0,76.0,3.0,3.0,3.0,13.0
163912,381.0,381.0,314.0,82.0,1.0,1.0,0.0,10.0
164076,971.0,970.0,672.0,82.0,23.0,23.0,11.0,15.0
164173,627.0,626.0,485.0,77.0,1.0,1.0,1.0,15.0
164313,192.0,192.0,94.0,55.0,161.0,161.0,76.0,12.0
164447,340.0,340.0,229.0,67.0,2.0,2.0,1.0,12.0
164492,186.0,186.0,126.0,68.0,1.0,1.0,0.0,12.0
164641,15.0,15.0,8.0,55.0,1.0,1.0,0.0,10.0
164748,971.0,970.0,672.0,84.0,150.0,150.0,71.0,10.0
164775,142.0,142.0,80.0,56.0,135.0,134.0,49.0,10.0
164845,28.0,28.0,16.0,57.0,8.0,8.0,3.0,11.0
164988,971.0,970.0,672.0,87.0,1.0,1.0,0.0,11.0
165015,939.0,939.0,672.0,87.0,2.0,2.0,0.0,10.0
165024,971.0,970.0,672.0,75.0,66.0,66.0,19.0,17.0
165033,757.0,757.0,443.0,59.0,161.0,161.0,76.0,14.0
165060,12.0,12.0,8.0,67.0,1.0,1.0,0.0,10.0
165112,652.0,652.0,409.0,63.0,161.0,161.0,76.0,19.0
165167,12.0,12.0,8.0,87.0,8.0,8.0,1.0,10.0
165194,287.0,287.0,153.0,55.0,161.0,161.0,76.0,10.0
165255,38.0,38.0,36.0,87.0,48.0,48.0,45.0,12.0
165529,513.0,513.0,320.0,62.0,3.0,3.0,0.0,12.0
165556,81.0,81.0,65.0,80.0,32.0,32.0,26.0,20.0
165574,285.0,285.0,216.0,76.0,3.0,3.0,2.0,16.0
165608,12.0,12.0,9.0,75.0,8.0,8.0,4.0,10.0
165644,97.0,97.0,65.0,67.0,1.0,1.0,0.0,10.0
165699,796.0,796.0,672.0,85.0,2.0,2.0,1.0,12.0
165750,48.0,48.0,39.0,81.0,1.0,1.0,0.0,12.0
165802,177.0,177.0,98.0,55.0,1.0,1.0,0.0,11.0
165820,559.0,559.0,403.0,72.0,8.0,8.0,4.0,12.0
165866,575.0,575.0,408.0,71.0,5.0,5.0,5.0,11.0
165884,12.0,12.0,8.0,71.0,1.0,1.0,0.0,10.0
165936,312.0,311.0,262.0,84.0,3.0,3.0,1.0,14.0
165981,91.0,91.0,60.0,66.0,130.0,130.0,68.0,11.0
166133,422.0,422.0,251.0,59.0,161.0,161.0,76.0,13.0
166391,303.0,303.0,233.0,77.0,1.0,1.0,0.0,11.0
166452,278.0,278.0,207.0,74.0,2.0,2.0,2.0,10.0
166498,12.0,12.0,8.0,67.0,3.0,3.0,2.0,12.0
166513,971.0,970.0,672.0,84.0,32.0,32.0,13.0,17.0
166629,971.0,970.0,672.0,87.0,9.0,9.0,6.0,18.0
166638,971.0,970.0,672.0,72.0,67.0,67.0,25.0,16.0
166647,407.0,407.0,220.0,55.0,161.0,161.0,76.0,13.0
166656,732.0,732.0,511.0,70.0,5.0,5.0,3.0,10.0
166674,384.0,384.0,322.0,84.0,3.0,3.0,1.0,10.0
166683,971.0,970.0,672.0,87.0,1.0,1.0,1.0,10.0
166805,12.0,12.0,8.0,55.0,6.0,6.0,4.0,17.0
166823,583.0,583.0,328.0,56.0,161.0,161.0,76.0,17.0
166887,572.0,572.0,325.0,57.0,161.0,161.0,76.0,18.0
166911,75.0,75.0,61.0,81.0,1.0,1.0,0.0,12.0
166957,274.0,274.0,144.0,55.0,161.0,161.0,76.0,12.0
167057,84.0,84.0,78.0,87.0,5.0,5.0,5.0,10.0
167288,164.0,164.0,105.0,64.0,3.0,3.0,2.0,10.0
167312,459.0,450.0,240.0,55.0,161.0,161.0,76.0,12.0
167376,508.0,508.0,275.0,55.0,161.0,161.0,76.0,18.0
167394,181.0,181.0,135.0,75.0,1.0,1.0,0.0,10.0
167525,188.0,186.0,115.0,62.0,148.0,144.0,48.0,18.0
167534,703.0,703.0,389.0,55.0,161.0,161.0,76.0,14.0
167598,219.0,219.0,166.0,76.0,1.0,1.0,1.0,10.0
167631,60.0,60.0,22.0,55.0,92.0,92.0,28.0,15.0
167729,898.0,897.0,669.0,75.0,41.0,41.0,16.0,12.0
167783,403.0,403.0,325.0,81.0,1.0,1.0,0.0,10.0
167871,39.0,39.0,32.0,82.0,18.0,18.0,15.0,10.0
167905,412.0,411.0,254.0,62.0,161.0,161.0,76.0,15.0
167987,971.0,970.0,672.0,67.0,10.0,10.0,5.0,15.0
167996,628.0,628.0,558.0,87.0,1.0,1.0,0.0,12.0
168005,971.0,970.0,672.0,76.0,6.0,6.0,5.0,13.0
168148,971.0,970.0,672.0,87.0,1.0,1.0,0.0,10.0
168227,915.0,915.0,672.0,82.0,2.0,2.0,1.0,17.0
168263,795.0,795.0,599.0,75.0,6.0,6.0,1.0,14.0
168430,752.0,752.0,561.0,75.0,4.0,4.0,3.0,14.0
168528,569.0,569.0,382.0,67.0,1.0,1.0,0.0,16.0
168546,468.0,468.0,341.0,73.0,1.0,1.0,0.0,11.0
168555,15.0,15.0,10.0,67.0,1.0,1.0,1.0,10.0
168607,164.0,163.0,108.0,66.0,80.0,80.0,35.0,14.0
168740,240.0,240.0,197.0,82.0,5.0,5.0,3.0,10.0
168786,215.0,215.0,166.0,77.0,1.0,1.0,0.0,11.0
168847,102.0,102.0,64.0,63.0,87.0,87.0,37.0,10.0
168883,243.0,243.0,140.0,58.0,123.0,123.0,68.0,17.0
168892,12.0,12.0,8.0,87.0,8.0,8.0,5.0,10.0
169080,735.0,734.0,634.0,86.0,1.0,1.0,1.0,12.0
169187,12.0,12.0,8.0,55.0,3.0,3.0,2.0,10.0
169248,971.0,970.0,672.0,72.0,26.0,26.0,11.0,17.0
169275,436.0,436.0,268.0,61.0,161.0,161.0,76.0,17.0
169284,92.0,92.0,62.0,67.0,26.0,26.0,11.0,19.0
169327,125.0,125.0,65.0,55.0,15.0,15.0,6.0,13.0
169442,266.0,266.0,203.0,76.0,11.0,11.0,5.0,10.0
169479,266.0,266.0,197.0,74.0,40.0,40.0,18.0,16.0
169521,537.0,537.0,346.0,64.0,161.0,161.0,76.0,15.0
169716,543.0,543.0,459.0,85.0,22.0,22.0,13.0,11.0
169798,971.0,970.0,672.0,66.0,67.0,67.0,17.0,14.0
169910,491.0,491.0,379.0,77.0,24.0,24.0,12.0,15.0
169974,114.0,114.0,70.0,61.0,68.0,68.0,30.0,20.0
169983,305.0,305.0,266.0,87.0,1.0,1.0,0.0,12.0
169992,131.0,131.0,71.0,55.0,33.0,33.0,21.0,12.0
170000,70.0,70.0,48.0,69.0,14.0,14.0,1.0,15.0
170037,368.0,368.0,300.0,82.0,1.0,1.0,0.0,15.0
170055,971.0,970.0,672.0,56.0,161.0,161.0,76.0,18.0
170082,971.0,970.0,672.0,79.0,22.0,22.0,8.0,15.0
170091,30.0,30.0,23.0,77.0,4.0,4.0,1.0,14.0
170286,396.0,396.0,379.0,87.0,1.0,1.0,0.0,10.0
170301,834.0,834.0,672.0,87.0,13.0,13.0,11.0,11.0
170541,480.0,480.0,298.0,62.0,161.0,161.0,76.0,12.0
170550,234.0,234.0,145.0,62.0,161.0,161.0,76.0,10.0
170587,91.0,91.0,63.0,69.0,79.0,79.0,32.0,16.0
170611,32.0,32.0,25.0,78.0,13.0,13.0,9.0,16.0
170620,303.0,303.0,239.0,79.0,161.0,161.0,76.0,13.0
170639,313.0,312.0,226.0,72.0,6.0,6.0,2.0,13.0
170657,971.0,970.0,663.0,68.0,161.0,161.0,76.0,12.0
170675,470.0,470.0,327.0,70.0,5.0,5.0,0.0,11.0
170736,12.0,12.0,8.0,87.0,8.0,8.0,3.0,11.0
170790,971.0,970.0,672.0,67.0,161.0,161.0,76.0,20.0
170806,252.0,251.0,192.0,76.0,1.0,1.0,0.0,12.0
170967,156.0,156.0,95.0,61.0,6.0,6.0,1.0,14.0
170976,971.0,970.0,672.0,87.0,39.0,39.0,33.0,12.0
171100,971.0,970.0,672.0,87.0,143.0,143.0,76.0,17.0
171128,971.0,970.0,672.0,85.0,4.0,4.0,2.0,13.0
171137,971.0,970.0,672.0,82.0,32.0,32.0,19.0,16.0
171146,458.0,458.0,351.0,77.0,35.0,35.0,16.0,13.0
171155,263.0,263.0,151.0,57.0,161.0,161.0,76.0,20.0
171225,225.0,225.0,136.0,60.0,161.0,161.0,76.0,14.0
171234,98.0,98.0,60.0,61.0,140.0,140.0,70.0,12.0
171304,467.0,467.0,282.0,60.0,161.0,161.0,76.0,17.0
171395,170.0,170.0,90.0,55.0,86.0,86.0,40.0,15.0
171456,971.0,970.0,672.0,73.0,13.0,13.0,7.0,18.0
171483,24.0,24.0,22.0,87.0,1.0,1.0,0.0,11.0
171492,275.0,275.0,223.0,81.0,15.0,15.0,9.0,10.0
171535,912.0,912.0,549.0,60.0,161.0,161.0,76.0,20.0
171571,971.0,970.0,672.0,75.0,68.0,68.0,34.0,17.0
171599,204.0,204.0,132.0,65.0,1.0,1.0,1.0,14.0
171775,13.0,13.0,13.0,87.0,4.0,4.0,4.0,10.0
171881,12.0,12.0,9.0,82.0,2.0,2.0,2.0,10.0
172033,12.0,12.0,8.0,87.0,1.0,1.0,0.0,10.0
172051,971.0,970.0,672.0,72.0,10.0,10.0,5.0,16.0
172264,272.0,272.0,190.0,70.0,1.0,1.0,0.0,12.0
172291,325.0,325.0,207.0,64.0,161.0,161.0,76.0,15.0
172307,316.0,315.0,188.0,60.0,91.0,90.0,36.0,16.0
172334,231.0,231.0,158.0,68.0,1.0,1.0,0.0,10.0
172617,592.0,592.0,387.0,65.0,161.0,161.0,76.0,17.0
172635,199.0,199.0,123.0,62.0,161.0,161.0,76.0,20.0
172644,971.0,970.0,672.0,84.0,122.0,122.0,62.0,14.0
172671,93.0,93.0,53.0,57.0,85.0,85.0,39.0,11.0
172680,12.0,12.0,8.0,80.0,2.0,2.0,1.0,13.0
172699,971.0,970.0,672.0,77.0,28.0,28.0,12.0,16.0
172918,373.0,373.0,253.0,68.0,57.0,57.0,33.0,20.0
172954,153.0,153.0,112.0,73.0,99.0,99.0,56.0,16.0
172963,511.0,511.0,272.0,55.0,161.0,161.0,76.0,20.0
173045,538.0,538.0,379.0,70.0,3.0,3.0,0.0,14.0
173063,311.0,311.0,204.0,66.0,127.0,127.0,67.0,18.0
173115,84.0,84.0,47.0,56.0,27.0,27.0,4.0,16.0
173124,525.0,525.0,374.0,71.0,10.0,10.0,0.0,16.0
173142,198.0,198.0,157.0,79.0,1.0,1.0,0.0,12.0
173160,501.0,501.0,414.0,83.0,4.0,4.0,2.0,12.0
173203,346.0,346.0,223.0,64.0,75.0,75.0,27.0,18.0
173328,287.0,287.0,175.0,61.0,1.0,1.0,1.0,13.0
173416,364.0,364.0,260.0,71.0,123.0,123.0,61.0,20.0
173452,151.0,151.0,130.0,86.0,1.0,1.0,0.0,10.0
173461,375.0,375.0,225.0,60.0,161.0,161.0,76.0,19.0
173559,549.0,549.0,345.0,63.0,161.0,161.0,76.0,18.0
173638,280.0,280.0,187.0,67.0,161.0,161.0,76.0,19.0
173665,467.0,467.0,350.0,75.0,1.0,1.0,0.0,13.0
173708,274.0,274.0,172.0,63.0,161.0,161.0,76.0,17.0
173735,651.0,651.0,320.0,55.0,68.0,68.0,20.0,16.0
173799,272.0,272.0,143.0,55.0,161.0,161.0,71.0,19.0
173911,238.0,238.0,129.0,55.0,124.0,124.0,53.0,15.0
173920,971.0,970.0,672.0,76.0,39.0,39.0,22.0,20.0
174020,102.0,102.0,65.0,64.0,28.0,28.0,14.0,14.0
174066,971.0,970.0,672.0,87.0,43.0,43.0,27.0,16.0
174075,163.0,163.0,116.0,71.0,5.0,5.0,2.0,17.0
174136,375.0,375.0,189.0,55.0,161.0,161.0,76.0,20.0
174154,34.0,34.0,26.0,76.0,14.0,14.0,10.0,14.0
174190,42.0,42.0,34.0,81.0,101.0,101.0,73.0,13.0
174233,971.0,970.0,672.0,77.0,30.0,30.0,13.0,16.0
174251,290.0,290.0,208.0,72.0,3.0,3.0,1.0,10.0
174321,24.0,24.0,12.0,55.0,1.0,1.0,0.0,10.0
174358,606.0,606.0,434.0,72.0,7.0,7.0,4.0,17.0
174376,308.0,308.0,188.0,61.0,161.0,161.0,76.0,20.0
174428,790.0,790.0,445.0,56.0,161.0,161.0,76.0,20.0
174437,180.0,180.0,137.0,76.0,1.0,1.0,0.0,11.0
174473,232.0,232.0,153.0,66.0,76.0,76.0,43.0,14.0
174491,384.0,384.0,311.0,81.0,8.0,8.0,4.0,15.0
174525,14.0,14.0,8.0,55.0,1.0,1.0,0.0,10.0
174570,101.0,101.0,52.0,55.0,32.0,32.0,15.0,20.0
174738,570.0,570.0,314.0,55.0,161.0,161.0,76.0,20.0
174756,355.0,355.0,226.0,64.0,161.0,161.0,76.0,20.0
174783,783.0,783.0,541.0,69.0,36.0,36.0,20.0,16.0
174817,234.0,234.0,183.0,78.0,1.0,1.0,0.0,17.0
174862,151.0,151.0,102.0,68.0,13.0,13.0,5.0,17.0
174899,354.0,354.0,279.0,79.0,1.0,1.0,0.0,10.0
174914,971.0,970.0,672.0,86.0,1.0,1.0,0.0,13.0
174978,54.0,54.0,41.0,76.0,7.0,7.0,5.0,18.0
175005,298.0,298.0,248.0,83.0,1.0,1.0,0.0,10.0
175041,491.0,491.0,303.0,62.0,161.0,161.0,76.0,20.0
175078,414.0,414.0,276.0,67.0,8.0,8.0,3.0,15.0
175227,21.0,21.0,15.0,71.0,1.0,1.0,0.0,12.0
175236,385.0,385.0,237.0,62.0,123.0,123.0,69.0,19.0
175263,148.0,148.0,92.0,62.0,40.0,40.0,18.0,17.0
175272,971.0,970.0,672.0,76.0,12.0,12.0,3.0,16.0
175315,634.0,634.0,357.0,56.0,161.0,161.0,76.0,20.0
175342,376.0,376.0,303.0,81.0,26.0,26.0,7.0,16.0
175421,186.0,186.0,125.0,67.0,10.0,10.0,4.0,10.0
175430,141.0,141.0,91.0,65.0,1.0,1.0,1.0,14.0
175519,317.0,317.0,189.0,60.0,37.0,37.0,7.0,19.0
175573,579.0,579.0,398.0,69.0,35.0,35.0,9.0,20.0
175616,250.0,250.0,160.0,64.0,14.0,14.0,3.0,10.0
175643,579.0,579.0,368.0,64.0,32.0,32.0,4.0,17.0
175652,577.0,577.0,314.0,55.0,37.0,37.0,5.0,18.0
175698,23.0,23.0,18.0,78.0,8.0,8.0,5.0,15.0
175786,971.0,970.0,548.0,55.0,161.0,161.0,76.0,13.0
175810,971.0,970.0,467.0,55.0,46.0,46.0,14.0,17.0
175829,971.0,970.0,672.0,67.0,161.0,161.0,25.0,20.0
175856,766.0,766.0,593.0,77.0,27.0,27.0,15.0,15.0
175883,720.0,720.0,420.0,58.0,97.0,97.0,22.0,20.0
175935,441.0,441.0,268.0,61.0,25.0,25.0,5.0,15.0
176008,425.0,425.0,241.0,57.0,28.0,28.0,9.0,17.0
176017,971.0,970.0,672.0,87.0,21.0,21.0,7.0,16.0
176035,165.0,165.0,121.0,73.0,3.0,3.0,1.0,11.0
176044,169.0,169.0,105.0,62.0,30.0,30.0,3.0,12.0
176053,433.0,433.0,335.0,77.0,1.0,1.0,0.0,13.0
176071,971.0,970.0,672.0,65.0,161.0,161.0,67.0,20.0
176080,971.0,970.0,672.0,81.0,16.0,16.0,5.0,16.0
176169,351.0,351.0,184.0,55.0,12.0,12.0,1.0,20.0
176178,971.0,970.0,672.0,65.0,106.0,106.0,25.0,20.0
176239,822.0,822.0,516.0,63.0,55.0,55.0,10.0,20.0
176318,29.0,29.0,19.0,66.0,24.0,24.0,10.0,10.0
176336,12.0,12.0,8.0,87.0,1.0,1.0,0.0,10.0
176354,513.0,504.0,360.0,71.0,11.0,11.0,4.0,20.0
176372,971.0,970.0,672.0,70.0,26.0,26.0,10.0,15.0
176406,98.0,98.0,80.0,82.0,1.0,1.0,0.0,10.0
176451,12.0,12.0,8.0,55.0,10.0,10.0,3.0,11.0
176479,135.0,135.0,106.0,79.0,1.0,1.0,0.0,13.0
176628,217.0,217.0,171.0,79.0,1.0,1.0,0.0,10.0
176664,43.0,43.0,31.0,72.0,1.0,1.0,0.0,11.0
176770,12.0,12.0,8.0,55.0,1.0,1.0,0.0,10.0
176789,33.0,33.0,26.0,79.0,5.0,5.0,2.0,10.0
176798,31.0,31.0,17.0,55.0,44.0,43.0,7.0,12.0
176947,339.0,339.0,228.0,67.0,1.0,1.0,0.0,13.0
176965,971.0,970.0,672.0,72.0,34.0,34.0,13.0,19.0
176983,37.0,37.0,33.0,87.0,8.0,8.0,7.0,10.0
177038,12.0,12.0,8.0,55.0,3.0,3.0,0.0,10.0
177065,234.0,234.0,145.0,62.0,86.0,85.0,20.0,20.0
177135,698.0,697.0,475.0,68.0,144.0,144.0,69.0,13.0
177144,242.0,242.0,157.0,65.0,1.0,1.0,0.0,14.0
177250,573.0,573.0,359.0,63.0,100.0,100.0,59.0,14.0
177339,295.0,295.0,222.0,75.0,1.0,1.0,0.0,11.0
177418,113.0,113.0,81.0,72.0,1.0,1.0,0.0,10.0
177542,102.0,102.0,59.0,58.0,1.0,1.0,1.0,11.0
177551,203.0,203.0,137.0,67.0,6.0,7.0,1.0,10.0
177603,12.0,12.0,8.0,87.0,1.0,1.0,0.0,11.0
177676,759.0,759.0,454.0,60.0,148.0,147.0,69.0,15.0
177940,279.0,279.0,136.0,55.0,1.0,1.0,0.0,15.0
177968,719.0,719.0,555.0,77.0,11.0,11.0,5.0,13.0
177977,971.0,970.0,672.0,87.0,17.0,17.0,17.0,18.0
177986,12.0,12.0,9.0,75.0,7.0,7.0,2.0,10.0
177995,971.0,970.0,672.0,60.0,161.0,161.0,76.0,13.0
178059,610.0,607.0,504.0,83.0,161.0,161.0,72.0,13.0
178208,37.0,37.0,22.0,59.0,17.0,17.0,7.0,17.0
178217,495.0,495.0,339.0,68.0,45.0,45.0,19.0,20.0
