UNITID,EFYDETOT,EFYDEANY_arcsin
196006,3796,0.7832906755976394
196015,4151,1.3129089468082396
196024,2823,0.9723296664168266
196033,2067,0.8800603850246965
196042,11183,0.9978989828679008
196051,2159,1.2037757238186455
196060,14531,0.9096870715533512
196079,15728,0.6720179990794191
196088,24200,1.1788579900718732
196097,23557,1.0990995797341396
196103,1797,0.6077853620077925
196112,2256,1.277953555066321
196121,6424,0.9387892028571899
196130,6904,0.9001038732596935
196149,6675,0.8535490623177968
196158,3874,0.7598320424594338
196167,4848,0.8250436529943947
196176,7074,0.9769295832324462
196185,5729,1.100807610210995
196194,6900,1.0415261708612586
196200,2559,0.8110052919988172
196219,3795,1.2151937438143632
196237,5004,1.1016259177018788
196246,4896,1.2181623708758598
196255,317,1.263522805130926
196264,12060,1.2696566343906754
196291,1719,0.7460906714154802
196307,222,1.3263813225591927
196389,1448,0.0
196413,28574,0.4556462175931549
196431,442,0.0
196440,15,0.0
196565,7836,0.5624080027939542
196583,61,0.0
196592,6334,1.1077015205131477
196653,1437,1.283988476654318
196680,20423,1.5707963267948966
196699,3608,0.8247959035290996
196866,2118,0.0
197018,1990,0.0
197027,1037,0.0
197036,4620,0.0
197045,3589,1.124013296985952
197133,2581,0.0
197142,523,0.5609150649534453
197151,3630,0.0
197197,1773,0.0
197221,105,0.0
197230,373,0.0
197285,1502,0.5682499191674641
197294,15700,1.0422837096575326
197337,95,0.0
197531,608,0.0
197601,131,0.0
197647,131,0.0
197674,177,0.0
197692,73,0.0
197708,2923,0.4495556596961109
197735,925,0.0
197744,284,0.0
197814,3148,1.4179211315329425
197850,4211,1.1492539874581702
197869,19781,1.117928785212323
197887,9345,1.0652128370976295
197911,1244,1.2969206929387043
197966,2454,1.106537750658879
197984,1681,0.785695605413802
197993,214,1.3642551964995249
198011,1552,1.252498117465455
198039,3714,1.4350688575646737
198066,811,0.12694873862325093
198084,2223,1.4128465841135183
198109,509,1.1165475464092616
198118,4645,1.0722426515939316
198136,3828,0.9040638877164535
198154,22645,0.8309236148723369
198206,2195,1.0587169730273724
198215,1359,0.8529322363912366
198233,5584,1.3306064367076633
198251,6789,1.0429981035878435
198260,23129,1.4597578357374998
198303,983,1.001078836680843
198321,3496,1.1497505393529035
198330,5022,1.1290197679719978
198367,3776,1.22616574531252
198376,4516,1.087288696779405
198385,2047,0.0
198419,6953,0.2853645894697754
198455,7051,1.3340101017282067
198464,24671,1.2570421397312357
198491,2188,1.2612819604686365
198507,2265,1.1854578784926397
198516,6505,0.3675698051581206
198534,12704,1.0982342925503663
198543,6823,1.3456699047649536
198552,10416,0.9580687169717637
198561,2690,1.0266172908411237
198570,6851,1.3196845630236638
198598,814,0.6663401474656582
198613,1317,1.2576231520520216
198622,14441,1.0436266783252417
198640,1358,1.2003377177304324
198668,1779,1.164394357148872
198677,38,1.5707963267948966
198695,5028,0.4969972047776433
198710,2570,1.1583250909474352
198729,1675,1.3227015219642488
198756,1246,0.2674171187153975
198774,5328,1.116029657841309
198808,925,0.5195321268640186
198817,3319,1.3852162667376777
198835,1730,1.2265891243039562
198844,217,0.0
198862,1006,0.966254573940791
198871,695,0.0
198899,1056,0.9373474623464985
198905,1245,1.1853357203355237
198914,1025,1.366963455906042
198923,1496,1.2196544688692674
198950,1509,0.0
198969,1656,0.8678975940341048
198978,2238,1.379384977984896
198987,4350,1.2263528424880803
199005,35,0.0
199023,1028,0.8972230075598238
199032,992,0.8910206802181004
199069,2518,1.152754049910013
199078,252,0.0
199087,4098,1.1565175490539799
199102,12704,1.138279570843448
199111,3698,0.7716051755781511
199120,20996,0.7885416400018297
199139,26337,1.1400891771524546
199148,16568,1.3006485954029339
199157,6527,1.1235161710030177
199184,946,0.7143346321821372
199193,28997,1.0452584250456425
199209,1707,0.8544516822144828
199218,16674,1.260352278706651
199263,495,1.2541308420552881
199272,1008,0.6436251122461472
199281,7228,1.2110007572156585
199306,789,0.8253646637333786
199324,1523,0.8795183605065751
199333,11085,1.127421885574976
199412,1576,1.1258153715281949
199421,2967,1.4635422890635472
199449,2848,1.012978559543021
199458,170,0.9408306960572291
199467,878,1.2229841760370541
199476,3047,0.95903460450091
199485,2322,1.4342900156325913
199494,8719,1.1397679502152642
199582,1300,1.0410019360458878
199607,410,0.9805600223810582
199625,2279,1.2810773323902036
199634,5158,1.1992146908242975
199643,1105,1.0611578338064647
199689,282,0.0
199698,1128,0.7436831200921408
199722,1757,1.1848288392563762
199731,2866,1.249394853256306
199740,3270,1.2929557221252164
199759,1735,0.5284105997318896
199768,3602,0.9910354279891701
199786,5268,1.0134173666224269
199795,1270,1.5707963267948966
199838,3728,1.4156646832598414
199847,5631,0.6728354856343448
199856,29814,1.1799106022795456
199865,789,0.38082312856623257
199883,180,0.0
199892,3903,1.215622155198419
199908,2279,1.0806763007298954
199926,2918,1.4318169510529184
199953,2701,1.2959136714788995
199962,2622,0.8612031071227646
199971,68,0.9657545235792108
199980,209,0.0
199999,5282,1.425980447840267
200004,11402,1.0202108138856731
200013,945,1.2793924466165882
200022,4609,0.9400547236464478
200059,1638,0.84721609442736
200086,235,0.39019564465873025
200110,64,0.0
200156,1097,0.7099065685300853
200192,2369,0.8841822290592517
200208,377,0.4787312616483014
200217,2979,0.854262874337324
200226,1456,1.022942657773506
200253,3056,0.901625307333481
200280,12128,1.021850976445635
200305,3456,0.5941358109696928
200314,1459,1.1147315426146533
200332,11001,0.8104518238606493
200341,1310,0.8775215496820765
200466,329,0.6890584808950724
200484,178,0.6778287042853893
200527,668,1.0334757805990893
200554,594,0.6029232870084279
200572,1858,0.7993935322868079
200590,210,0.13845504732907643
200785,759,1.1691456360977917
200800,13819,1.1715640620038061
200846,1750,0.7962561596446162
200873,82,0.3749864675628663
201034,1297,0.0
201061,246,0.6954834321279492
201098,50,0.0
201104,4281,1.0238355729325912
201131,156,0.0
201140,58,0.5334971712099149
201159,319,0.0
201177,329,1.435337709846538
201195,3001,0.915657007646845
201283,1013,0.8752190874388235
201371,756,0.4097821638341304
201432,2341,1.0652703922598248
201441,16369,0.8096914272614693
201469,906,0.9849111237725047
201478,231,0.0
201496,858,0.0
201539,102,0.0
201548,2922,0.7604048679769392
201645,5955,0.4588020479605165
201654,4649,0.8892844644996876
201672,4059,0.7421068438321947
201681,62,0.0
201690,7178,1.343658358608034
201751,187,1.1810213301833012
201803,52,0.0
201821,1000,1.2490457723982544
201867,125,0.0
201885,33870,1.1451359118540794
201928,11901,0.9188569121340529
201946,12198,1.313977027131914
201955,10086,1.1785265593535146
201964,1930,0.9659825671569187
201973,7316,0.9352532448767523
202046,591,0.41711869416944064
202073,218,0.757861309328739
202134,12085,0.9224406169997696
202152,200,0.0
202170,998,1.1897892108711237
202222,42083,1.3754232789884269
202356,26770,1.1365297167718678
202435,213,1.5707963267948966
202453,104,0.0
202480,9030,0.7390416367577689
202514,548,0.6391616203220017
202523,2400,0.0
202648,5560,1.0143598201742292
202657,458,0.0
202763,4337,0.6817051225352613
202806,7928,1.279937114093843
202888,152,0.0
202903,424,1.2924966677897853
202912,422,1.4512726509138825
202949,199,0.0
202985,56,0.0
203030,125,0.0
203085,1096,1.136554898605409
203128,1364,0.7251350646515876
203146,615,0.0
203155,2980,0.6730456614587629
203234,164,0.8835890583019047
203289,83,1.5707963267948966
203331,60482,1.3538597531143757
203368,2804,0.5182285603438491
203386,4291,0.6633556319694187
203438,209,0.0
203447,3012,1.2558586438890766
203456,2100,1.3021012932588585
203465,6733,1.142183421284111
203474,3545,1.2464688136600577
203483,2832,1.168568021809816
203492,2482,1.1340962655605735
203517,24072,1.3119631964535168
203526,3621,1.258887413544577
203535,1992,0.0
203544,937,0.8902197978392139
203580,837,1.046163489908151
203599,7030,1.1195338701903492
203614,456,0.0
203678,4508,0.6846739221610607
203720,372,0.0
203739,147,0.0
203748,12773,1.02348889189278
203757,988,0.7803373482417257
203775,1178,0.9433608053566362
203845,1228,0.4454808053890036
203881,3507,0.9342957683445731
203942,43,0.0
203960,1649,1.333665418371838
204006,2663,1.116890047544731
204015,1773,1.1125286794142208
204024,17749,1.3150274587652846
204121,74,0.0
204158,248,0.0
204176,820,1.323843260462828
204185,1962,0.7461120855391942
204194,2058,0.8448187885121331
204200,1573,0.6975340605577464
204255,2127,0.8663817735271864
204264,1683,0.6123250695404816
204334,227,0.0
204422,3190,0.9491234403929149
204431,74,0.0
204440,5747,0.6316923319363772
204459,29,0.0
204468,1631,0.7636254953141348
204486,3315,1.0216986072196865
204501,3031,0.0
204608,655,0.0
204617,1030,0.9453963441343586
204635,2460,0.3988365876140351
204662,533,1.1599964329383483
204671,1134,1.2117685306222143
204680,1287,1.2565016753736662
204699,1437,1.2689481534714773
204705,3214,1.2893126548606653
204714,127,0.0
204723,405,0.0
204769,264,0.0
204778,124,0.0
204796,50566,1.317437781592411
204802,2107,1.2348374529382384
204820,3557,1.252671238718391
204839,3850,1.2451696618884656
204848,3902,1.262176525178367
204857,20744,1.1502188757810405
204866,3623,1.2441553268229075
204884,242,0.4296996661514245
204893,37,0.0
204909,1453,0.4349698224469824
204936,2371,0.7123848410477509
204945,11491,0.8331165521629509
204963,81,0.0
204981,197,0.0
205027,43,0.0
205054,754,1.360034803682239
205090,77,0.0
205124,51,0.0
205142,253,0.0
205179,684,1.140538622941662
205203,2288,0.8759269348673165
205391,239,0.7456072215498859
205443,3553,1.0359757997233723
205470,33867,0.9161079639083117
205559,62,0.0
205841,13546,0.921043841884286
205887,1005,1.295998997128002
205957,2936,0.9966700069091824
205966,2839,0.8844958312152891
206011,2688,0.8536906605643384
206039,69,0.0
206048,2971,0.9960515005137727
206084,14645,1.1973725601679972
206154,31,0.31633500050926605
206172,46,0.0
206181,172,0.0
206279,804,1.5707963267948966
206321,105,0.0
206349,816,1.1356532746979515
206394,75,1.3096389158918722
206437,1709,1.196889411253663
206446,2289,0.8930429913307483
206491,772,0.8792118812406239
206507,1133,0.9161873071002538
206525,1356,0.2605655162226395
206589,1997,0.2915569294962246
206604,8848,1.1620116747669005
206613,1762,1.192793704676513
206622,5570,1.0225575300106828
206695,10493,1.0163905665064283
206817,302,0.9861095870441079
206835,853,1.1411606201751185
206862,1840,0.9486071321458592
206905,297,0.1163138599870329
206914,3838,1.1550600812651828
206923,2218,1.145243701305627
206932,785,0.43097699024205105
206941,13503,1.0258823676548623
206996,2317,1.1740345172050555
207041,3183,1.2327963430808673
207050,1668,1.5707963267948966
207069,2358,1.279106366248616
207087,37,0.0
207102,132,0.0
207157,312,1.2665519457027168
207209,2003,1.4707041984904696
207236,2788,1.26045908265686
207254,949,1.2937410665554907
207263,6487,1.2400829775687454
207281,4343,0.9197514713580882
207290,2228,1.1119913367007197
207306,1810,1.0847280995643984
207324,2212,0.9473470227772912
207342,950,1.4789007479236655
207351,1675,1.267933847203325
207388,21936,1.0861166425325661
207397,6667,1.1606559435859318
207403,1466,0.6207756043906596
207449,16315,1.2453354188490393
207458,1557,0.6985784705319602
207500,22971,1.0577560914210566
207564,3012,1.2626864195957959
207582,4680,0.7282223548602097
207661,3701,1.166387257583117
207670,8907,0.9372090807342046
207704,296,0.0
207722,947,0.884784174390564
207740,1951,1.0864492466066733
207786,25,0.0
207847,3581,1.243547479302279
207856,469,0.7651367551080283
207865,4521,1.1158321139726477
207935,20199,1.0113643870045557
207962,1107,0.19838687859270066
207971,2851,0.8598575670829086
208035,1645,1.160275315494882
208044,79,0.0
208053,336,0.0
208275,2662,0.749303711659847
208318,6649,1.0011617064131382
208390,12175,0.8109945576234782
208406,10848,0.9270340530260629
208415,1557,0.5795696618263565
208433,113,0.0
208479,745,1.5707963267948966
208512,786,0.12387699558553919
208637,237,0.0
208646,4074,1.0383145432241416
208725,56,0.749653438454688
208822,2710,0.7113267907713915
208859,72,0.0
209038,11541,0.8771081336645147
209056,2176,0.25172935969736693
209065,1963,0.7764827648484945
209074,7699,0.9546738561744778
209083,132,0.0
209153,65,0.0
209205,65,0.0
209241,34,0.0
209250,11879,0.6310517809295962
209287,366,0.7361381864816742
209296,39,0.6424323987868092
209409,582,1.3124075164227242
209490,953,0.5073899287711272
209506,7145,0.68928601890449
209542,32967,1.1047037722446083
209551,20047,1.0284881672582165
209603,418,0.0
209612,1826,0.6081025721734215
209667,106,0.0
209676,174,0.0
209694,94,0.0
209700,334,0.0
209719,104,0.0
209746,37041,1.2180494900188572
209807,21024,1.0821479821968305
209825,4080,1.0331587461520482
209922,1590,0.3012694628315624
209940,5793,1.0007844567775657
210146,8936,0.6327468003300882
210155,2141,1.0260120291061878
210234,2923,1.095111170196396
210270,3294,0.9692327770750903
210304,406,1.0123201715565397
210331,1128,0.7070639195135092
210340,82,0.0
210401,1320,0.0
210429,4089,1.259756318385532
210438,132,0.3556025829805333
210492,264,0.0
210571,1708,0.7514141583035104
210599,1400,0.639776790702269
210605,18819,0.8351374204997086
210669,1682,0.20840180659174745
210711,170,0.0
210739,2865,0.9046763730663855
210748,144,0.0
210775,2536,0.8209169882411649
210784,361,0.0
211006,553,0.0
211024,499,0.8225063681118528
211079,2286,0.9488355555620318
211088,2027,0.9307521103534182
211273,1449,0.0
211291,3810,0.0
211307,10485,1.1940674867055374
211316,138,0.0
211334,55,0.0
211343,3442,0.778425247080585
211352,1479,1.2103245516045757
211431,1452,1.0314334374304115
211440,7298,0.7559209650415525
211468,1249,1.1450939569863707
211477,1361,1.3453672176168001
211556,1684,1.0701371017276478
211583,1255,0.7929681737095822
211608,743,0.9880768734738334
211635,114,0.0
211802,181,0.0
211893,109,1.028849017065696
211927,12958,1.1317881795003608
211981,1909,0.914919381958333
212009,2241,0.0
212045,367,0.7019044020952288
212054,15864,1.121149675949922
212106,5390,0.9240900908634964
212115,4793,0.6925432137358243
212133,2109,0.9219888060141127
212197,1843,0.769931779523882
212230,53,0.0
212267,122,0.0
212276,101,0.0
212294,90,0.0
212300,86,0.0
212328,131,0.0
212337,158,0.0
212355,185,0.0
212382,204,0.0
212391,97,0.0
212434,354,0.0
212577,2198,0.0
212601,3414,0.6842408336750911
212656,1256,0.5354700487094012
212674,2542,0.21621926184560958
212753,135,0.0
212771,313,1.2148972079318567
212805,2475,0.9138780967981235
212832,1980,0.6446581267820258
212869,1176,1.0201148086015077
212878,20214,0.9230768002187291
212911,1438,0.0
212975,196,0.0
212984,2420,1.1806756666019593
212993,190,0.0
213011,2035,0.9296514733900991
213020,8202,1.0359367913902184
213163,296,0.9012981515574943
213181,547,0.7552153017549382
213233,567,1.2011735571979263
213251,1357,0.5535203297398021
213303,1978,0.8421427460665363
213321,1936,0.5301350942290902
213330,32,0.0
213349,7263,0.9538570083135272
213358,2782,0.496386461554242
213367,3291,0.8321084348883317
213376,4239,0.5851092668198885
213385,2762,0.3335149767134458
213400,2105,0.690530705352401
213455,583,0.0
213473,206,0.0
213491,62,0.0
213507,1773,0.8133314732012933
213525,9000,1.0829935100413481
213534,570,0.239214483438153
213543,5656,0.43281450905256863
213570,753,0.0
213589,459,0.0
213598,1872,0.42339379143354466
213622,118,1.0620046876385678
213659,6306,0.835274686856217
213668,1122,0.2920356091219872
213774,775,1.0453371249947174
213826,1978,0.8615261300226227
213914,349,0.0
213932,186,0.0
213987,3003,0.8222279960479499
213996,2605,0.6311392214338215
214023,15,1.5707963267948966
214041,6932,0.8993361044740315
214069,1886,0.9517592835912478
214111,15219,1.1050002577189872
214148,368,1.0133185495053112
214157,2103,0.9543082653971195
214166,2891,0.6432272485558594
214175,2185,0.5952653965665377
214272,1868,1.1954843263796415
214290,964,0.9101319074467912
214379,11205,0.9888705413739411
214476,59,1.5707963267948966
214528,450,0.0
214582,1121,0.8791671874962543
214591,3464,0.8374552084417245
214625,597,0.7678065946270562
214634,377,0.9155088247862462
214643,346,0.8696107719035694
214652,1015,0.8931262637724603
214670,993,1.1028823575950637
214689,2840,0.6879514544017044
214698,600,0.9929765184086405
214704,2327,1.0332892597086394
214713,4489,0.9196635830253621
214731,1326,0.9267925264120987
214740,464,1.1202091615372385
214759,559,1.078242141243506
214768,613,0.8401568266531521
214777,42721,1.0788602583911844
214786,439,0.8897997891643976
214795,748,0.9844660145913083
214801,3454,1.0242588250147255
214810,672,1.0986459814560152
214829,810,0.9804297877052391
214883,1223,1.5707963267948966
214892,492,0.0
214944,926,0.0
214971,127,0.7814611148398014
215008,89,0.0
215044,225,0.0
215053,242,1.2574037636277697
215062,13519,0.5121839625108908
215105,1451,1.3766655160780072
215114,1352,0.4922651520883808
215239,16568,1.3743808614846234
215266,2266,0.34139416440484815
215275,1475,0.7422939447741448
215284,2241,0.07623800671793712
215293,25480,0.45116685474606444
215309,33,0.0
215336,54,0.0
215381,869,0.0
215390,349,0.6771035918908767
215415,2011,0.706755062142452
215442,2902,0.9642388949085381
215479,66,0.0
215530,85,0.0
215585,6364,0.9404482279386276
215594,329,0.0
215637,326,0.0
215655,4440,0.9026870958950699
215682,692,0.0
215691,464,1.5707963267948966
215743,2775,0.79422745108498
215770,5755,0.5456468409545439
215798,1486,0.7638571801481847
215886,94,0.23272796726035846
215929,3698,0.5462604605858962
215947,3170,0.6607677502428664
215974,448,0.9848416073517906
215983,29,0.0
215992,191,0.8935698533565977
216010,5344,0.6116372321054016
216038,7643,1.0311403633576954
216047,43,0.0
216074,1155,0.0
216083,360,0.0
216162,425,0.0
216223,84,0.0
216278,2642,0.270759644334936
216287,1716,0.13481510728418275
216296,1237,1.310396108101186
216311,119,0.0
216339,27792,1.2131988849146607
216357,807,0.7151549411944254
216366,4213,0.9882854726297334
216436,194,0.0
216445,195,0.0
216454,163,0.0
216524,1582,0.0
216542,573,1.0396730146601563
216551,78,0.0
216579,132,0.0
216597,7433,0.407043151072024
216630,58,0.0
216667,1186,0.0
216694,1238,0.5461640088622732
216746,106,0.0
216764,15779,0.7921478455510463
216773,127,0.0
216782,403,0.0
216807,1337,0.31962535376019924
216825,5836,0.9698113102852381
216852,2930,0.7990517373341977
216931,2522,1.0806027836682819
216940,252,0.0
217013,1191,1.1942950807239205
217040,38,0.0
217059,3832,0.6379138604106996
217077,545,0.0
217156,7665,0.7232026693563121
217165,3176,0.0
217235,5100,0.676700867263609
217305,2344,0.9073371111146398
217323,1230,0.0
217402,4394,0.49185523305513124
217420,5884,1.1751476762184845
217475,16393,1.0234419650736437
217484,17462,0.8712041255520601
217493,2090,0.5161075035334827
217518,4616,0.9586907618473614
217536,2215,0.46814715806467005
217581,213,0.0
217606,215,0.7877237531778848
217615,2606,1.1183722986980138
217624,1093,0.7519789587407808
217633,3491,1.0265176444590904
217688,3247,0.9215046424087099
217712,2903,1.1442095453516183
217721,1998,1.133716504861566
217749,3039,0.7809558542139559
217776,1123,1.0967657773547146
217794,180,0.0
217819,10727,1.1297256159413616
217828,47,0.0
217837,2373,1.2156047703291524
217864,3024,0.5942694726055311
217873,1991,0.3951258487287873
217882,23533,1.023243563846745
217891,235,1.3630203228026667
217907,1325,1.0023287489383705
217925,1101,0.9342730120388362
217934,1443,1.1943614546465346
217961,849,1.002393412383335
217989,895,1.0811090681045008
217998,943,1.5247269023897096
218025,3707,1.0622035406686905
218061,3819,0.9530964939885312
218070,2338,0.25782302654039824
218113,13484,1.1569016995293686
218140,9247,1.152904036259134
218159,186,0.0
218195,186,0.0
218229,3830,0.7780871979242744
218238,1938,1.181622268683497
218335,423,1.5707963267948966
218353,12601,1.148260366277421
218399,486,1.0065283983943603
218414,1299,0.18721542481633496
218441,2235,0.8434704715793834
218487,3049,1.2129764579072968
218520,6714,1.1008113769044505
218539,1077,0.3298649171011522
218645,3522,1.1072906977074517
218654,2435,1.2053347947521245
218663,28759,1.1599647164613553
218672,2669,0.9039660101547697
218681,1057,1.1207711234073616
218690,1717,1.1016384719021377
218706,1738,0.950645479690261
218724,10500,0.9781360283698445
218733,2281,0.9356089061378448
218742,5817,1.2307771204549969
218821,1131,1.243341900648672
218830,8247,0.9707075770762452
218858,3987,1.0430802583829026
218885,7185,0.9841166530425469
218894,16678,1.1187630998150535
218919,436,0.4630739675812183
218955,905,0.8815701781828894
218964,4526,1.1147039678509352
218973,1830,0.0
218991,5548,1.1606776067421334
219000,2003,0.676961507568875
219037,80,0.0
219046,4847,1.1474549097248192
219082,3808,1.0911227205423548
219091,807,0.402792818217778
219125,145,0.0
219143,2625,0.8989429910145488
219170,36,0.0
219189,1407,0.7101319985925681
219198,1471,0.6754036580113231
219204,1656,1.5707963267948966
219240,45,1.5707963267948966
219259,4319,1.070443429576069
219277,1690,1.5707963267948966
219295,635,1.1071487177940904
219338,17,0.0
219347,2466,0.6068506830930483
219356,11733,1.0067863075981174
219374,888,1.0202952138644925
219383,1752,0.9607758603278311
219392,28,0.0
219408,312,0.48959666203826663
219426,2930,0.6343035623378226
219453,205,0.0
219471,8601,1.1011011250260188
219480,1741,0.9158210258393021
219505,63,1.2570684403333012
219587,110,0.0
219596,300,0.0
219602,9869,1.0147015998994924
219639,1016,1.2124154303805181
219709,7519,0.9638536606217641
219718,3606,0.9273414378889484
219790,2168,0.7308620496616379
219806,1859,0.7544477939007039
219824,9261,1.025182899796938
219833,1709,0.9607058018199891
219842,182,1.3002465638163236
219851,181,0.0
219879,3859,0.9042920631215868
219888,7135,1.2145175988263146
219903,2457,1.5707963267948966
219921,487,0.0
219949,2448,0.04043362060943687
219976,3446,0.9320052791352269
219994,1155,0.0
220002,57,0.0
220057,3505,0.9913122445762378
220075,11703,1.0788524802730304
220118,362,0.0
220127,677,0.2547699959380861
220163,82,0.0
220181,964,0.1889241687721721
220206,344,0.3294242804079083
220215,1881,0.6850447382440444
220251,721,0.0
220279,876,0.0
220321,931,0.0
220394,366,0.0
220400,5187,1.1099016684893714
220464,262,1.1966300354616823
220473,782,0.8161080050261738
220491,420,0.0
220516,1718,1.0542840315381914
220552,9258,1.2895899756060916
220598,1148,1.262048495002639
220604,809,0.0
220613,4422,0.6808385622156162
220631,1848,0.922386942041688
220640,1964,0.0
220701,949,0.995418549719094
220710,1111,0.9758379604276954
220756,159,0.0
220765,553,0.0
220853,1806,0.0
220862,19294,1.0184239634136607
220978,24815,0.8471102368978598
221050,1243,0.0
221096,7224,1.1458222847450996
221102,875,0.0
221148,2017,0.0
221184,8954,0.9154039843764885
221236,615,0.0
221281,318,0.0
221333,873,0.0
221351,2492,0.0
221388,325,0.0
221397,6045,0.9168493045794216
221430,1573,0.3018263522782662
221485,9718,0.9850425279509198
221494,607,0.0
221519,1796,0.44371751602922216
221582,530,0.0
221591,706,0.0
221607,470,0.0
221616,2126,0.0
221625,1612,0.0
221643,11899,1.1475811413698986
221661,2705,0.847479921189383
221731,1050,1.1401310701910212
221740,10653,1.1660408936123396
221759,26961,1.041275201273001
221768,6871,0.8329885436406277
221829,479,0.0
221838,6894,0.7697298028162288
221847,9126,1.134315287588006
221892,2355,0.4896901162761987
221908,6661,0.9526651849573117
221953,1288,0.3194140745088471
221971,2222,0.7642397339596928
221999,7233,0.13342434316952317
222053,9540,1.1042723076320842
222062,6736,1.0261897697586655
222105,681,0.5146501901420708
222178,3362,0.8997169704934914
222567,7327,0.8208447985528609
222576,11788,0.8605879180503209
222628,240,1.3759159603961595
222822,5797,1.143399359350345
222831,10300,0.7990891945924872
222877,234,0.7511834331955964
222886,554,1.3359381930873382
222938,610,0.0
222983,1226,0.28813662535460943
222992,56531,1.1204889070740451
223056,50,0.0
223083,853,1.5707963267948966
223117,64,1.2596120825173864
223232,16239,0.9456821288316036
223320,5233,1.173351182249106
223427,32764,0.8050589492367507
223463,683,1.5707963267948966
223472,389,0.851140123690449
223506,5599,0.997155010120565
223816,16868,1.1249225671438947
223852,34,0.0
223898,4101,0.9547994435544781
223922,2750,1.0630919900242393
224004,2117,1.5490606199531045
224013,82,0.0
224110,11333,1.1479975520381729
224147,9252,0.9876946439845921
224156,546,0.0
224226,3444,1.0017241613376915
224244,342,0.8000201304857073
224271,827,1.3576680994989385
224323,1569,0.7551055750753357
224350,13899,1.100864764190757
224527,1609,0.6944689444675193
224545,2121,1.2398080882902025
224554,8870,1.1209632706776045
224615,102680,1.1414631648922366
224642,32410,0.7877739822728741
224660,800,0.5279181846158043
224679,2082,0.0
224758,55,0.0
224776,566,0.0
224828,139,0.0
224891,1826,0.8435797581502849
224961,2712,1.1360931901002047
225043,4,0.0
225070,4541,1.057751832049591
225201,1128,0.7969240068329914
225247,1574,1.1858002539349726
225308,7732,0.9343856922671614
225371,5321,0.9988310864289477
225399,3395,0.9242909595223578
225414,8174,0.8248322298104297
225423,67107,1.1426661493968475
225432,16509,1.26502692898527
225502,3942,1.3846651375181172
225511,42751,1.21767132853644
225520,4897,0.8356152787866188
225548,891,1.006321449726342
225575,1154,0.7541820478513922
225627,5932,0.9841149736261448
225876,1081,1.2340785600705013
225885,874,1.411467389134892
225991,135,0.0
226019,6799,0.9539652415305335
226091,10143,1.1266135439334597
226107,3301,1.1975094220126312
226116,3112,1.1784344835857195
226125,207,0.0
226134,12965,1.0708871049597417
226152,7796,1.0238065357457835
226204,9144,0.816805514914758
226231,3720,0.9958591649914217
226277,1801,0.0
226383,1501,0.8150624648793166
226408,5576,0.885601270751035
226471,4023,0.705642027527926
226578,11299,1.0720660213977844
226587,1330,0.837371406132821
226675,459,0.0
226806,7741,1.0846239991689777
226833,5723,0.9381200343417219
226860,79,0.0
226879,240,1.5707963267948966
226903,1811,1.5707963267948966
227058,186,0.0
227146,8319,0.879656641234307
227182,102966,1.1257710890357642
227216,37074,1.109675500071343
227225,3467,0.990558798794471
227298,319,0.0
227304,11358,0.9971668601197755
227313,585,0.0
227322,661,0.0
227331,1325,1.2771580636611837
227368,37316,1.058755874853723
227377,10171,0.568936564827813
227386,3634,1.0445008685872545
227401,6246,1.0868781290467513
227429,1147,1.241421727245511
227526,9028,1.0669980807945203
227687,2930,1.0175395257194997
227748,403,0.0
227757,4510,0.8113521674166382
227845,3018,1.0007415898544407
227854,20491,0.8674852208019663
227863,2907,1.1848173311636985
227881,20075,0.9446132114092262
227924,27554,0.9361436099761864
227979,41689,1.0842310310749326
228042,1109,0.8364335342907548
228088,43,0.0
228149,2180,0.6729856582329998
228158,12020,1.015479116740527
228185,34,0.0
228200,559,0.0
228219,780,0.268766582565312
228246,7358,0.3429482140824884
228282,134,0.0
228316,7511,0.9968799431235649
228325,1793,1.0842489465673562
228343,1543,0.2690180040021868
228431,11446,1.2936313858081718
228459,36432,1.1132635957107213
228468,1045,0.28392224477011846
228486,112,1.0471975511965976
228501,1925,1.1824579317240456
228529,13319,1.120977354680216
228547,65546,0.8675418104274861
228608,5911,0.9348829321801491
228644,1175,0.3336205532437595
228653,1381,0.37789238395108266
228699,4518,0.8388420581666811
228705,5619,1.056028125162937
228723,59427,0.7088632488785349
228769,39934,1.0229917455697797
228778,43216,0.8333706571757746
228787,22920,0.7897612205133193
228796,23530,1.043304913294601
228802,8458,1.2069782079025868
228875,10542,0.10509140280871128
228884,866,0.0
228981,1505,0.3837841561476698
229018,5144,1.1248344823809882
229027,33250,1.350479053914141
229063,6518,0.7422331824036846
229115,35036,1.0126598542776684
229160,2181,0.7911296048231109
229179,12184,1.170872156915499
229267,2575,0.17718673917134078
229300,958,0.8926915168879904
229337,2578,1.5707963267948966
229355,15974,0.9821209430675073
229416,2649,0.0
229425,270,0.0
229504,3072,1.015432932997873
229522,144,0.0
229540,4133,1.0841288073500441
229656,449,0.0
229780,3343,1.0320434820751052
229799,7324,0.8386116148375294
229814,7863,1.0848756865875862
229832,3074,1.2230431507788444
229841,7474,0.8729467911653404
229887,820,0.5567836799055154
230010,2381,0.32585802305845535
230038,35831,0.9305881535600423
230047,3647,0.7948585578488964
230056,344,1.0675832237313816
230065,498,0.0
230144,124,0.0
230162,5279,0.0
230171,14342,0.7678935419893097
230199,87,0.0
230205,113,0.0
230214,433,0.0
