UNITID,F1A01,F1A31,F1A04,F1A05,F1A06,F1A19,F1A07,F1A08,F1A09,F1A10,F1A11,F1A12,F1A13,F1A20,F1A14,F1A15,F1A16,F1A17,F1A18,F1A214,F1A224,F1A234,F1A324,F1A274,F1A27T4,F1A284,F1D01,F1D02,F1D03,F1D04,F1D05,F1D06,F1B01,F1B02,F1B03,F1B04,F1B04A,F1B04B,F1B05,F1B26,F1B08,F1B09,F1B11,F1B13,F1B14,F1B16,F1B17,F1B18,F1B19,F1B27,F1B20,F1B21,F1B24,F1B25,F1C011,F1C012,F1C021,F1C022,F1C031,F1C032,F1C051,F1C052,F1C061,F1C062,F1C071,F1C072,F1C101,F1C111,F1C112,F1C141,F1C191,F1C192,F1C193,F1C19OM,F1C19DP,F1C19IN,F1C19OT,F1MHP,F1M01,F1M02,F1M03,F1M04,F1MHOP,F1M05,F1M06,F1M07,F1M08,F1E01,F1E02,F1E03,F1E05,F1E06,F1E07,F1E08,F1E09,F1E10,F1E11,F1E12,F1E121,F1E13,F1E131,F1E14,F1E141,F1E16,F1E161,F1E17,F1E171,F1E172,F1FHA,F1H01,F1H02,F1H03,F1H03A,F1H03B,F1H03C,F1H03D,F1N01,F1N02,F1N03,F1N04,F1N05,F1N06,F1N07   
199148,220163108.0,735538256.0,480914063.0,1216452319.0,1436615427.0,101907379.0,16664315.0,25849493.0,42513808.0,280316608.0,376994824.0,657311432.0,699825240.0,126367607.0,519606268.0,218159054.0,182180659.0,-207616022.0,712329959.0,50637030.0,86216371.0,917599901.0,94871155.0,609537.0,1149933994.0,344822391.0,502908667.0,460834109.0,42074558.0,670255401.0,0.0,712329959.0,96820534,33682994,9796368,5498015,1422981,4075034,42644265.0,6569968,1614853,196626997,189186045,84318080,23138052,13451193,-18763002,1330702,292661070,489288067,0.0,7095692.0,13620600,502908667,163645535,117300701,26374489,12662487,10156109,6604308,48589364,20523336,28821072,14945606,46671470,20068514,50480539,83852783.0,15150742.0,2242748,460834109,207255694,41350437,32483040,27400550,10101297,142243091,1,8471489.0,25316014.0,31941811.0,27787953.0,1,-8932569.0,319128934.0,92213822.0,69884136.0,38601469.0,31687031.0,11411060.0,11504999.0,19916065.0,113120624.0,46760504.0,15879581.0,62640085.0,50480539.0,28702848.0,21426530.0,2636140.0,1967865.0,21958616.0,16391995.0,9340306.0,6972491.0,2175.0,1623.0,552.0,1,394717536.0,366330210.0,-28387326.0,11698082.0,-19613865.0,-16020701.0,-4450842.0,-707403.0,487357741.0,12913197.0,1083090012.0,362271485.0,286893800.0,488065144.0
199157,54566664.0,376862350.0,97520193.0,474382543.0,528949207.0,36543569.0,5943418.0,25087998.0,31031416.0,106142187.0,159394686.0,265536873.0,296568289.0,156797322.0,222554573.0,40624409.0,16129634.0,-167181451.0,112127165.0,11535627.0,23441518.0,477412335.0,48974009.0,29099717.0,590463206.0,172857634.0,296282063.0,269452969.0,26829094.0,86207259.0,-909188.0,112127165.0,39543150,13127130,434076,1174079,0,1174079,23699516.0,41668,5596599,83616218,90650121,84012495,0,11655593,1492608,1443607,189254424,272870642,11058488.0,12352933.0,23411421,296282063,98578265,50828630,16369641,5759983,1214932,413996,27768345,12876046,8706010,2891943,12820112,11578298,42942600,63815323.0,10342461.0,-3575952,269452969,94708807,10059110,41059998,9069940,3641935,110913179,1,4482487.0,15755079.0,19878555.0,17119733.0,1,-8360431.0,133338828.0,42492796.0,19423836.0,19325239.0,13760780.0,9323436.0,2961856.0,34873313.0,80244624.0,24806848.0,12495176.0,37302024.0,42942600.0,9519477.0,6330708.0,6777777.0,4507404.0,4591879.0,3053723.0,1458509.0,969948.0,14954382.0,9945065.0,5009317.0,1,55851080.0,56943166.0,1092086.0,0.0,0.0,0.0,1092086.0,3417673.0,190959662.0,26829094.0,112127165.0,40624409.0,103372713.0,265509043.0
199184,39428064.0,159370278.0,60183063.0,219553341.0,258981405.0,14505742.0,1124626.0,4790114.0,5914740.0,47584331.0,54713118.0,102297449.0,108212189.0,18907132.0,119881667.0,34690859.0,26645656.0,-34850356.0,146367826.0,4313653.0,7653979.0,208816569.0,20449211.0,0.0,241233412.0,75696473.0,87024728.0,72912342.0,14112386.0,132255440.0,0.0,146367826.0,17262163,12576,0,0,0,0,6385832.0,1707945,673202,26041718,37216503,3708064,701354,6535117,2214207,0,50375245,76416963,45570.0,6412195.0,10607765,87024728,24389391,13233644,0,0,2088695,604570,7367195,4296489,3526576,1206177,17258788,8757912,3080239,11966020.0,2999124.0,3235438,72912342,31097916,6804556,10412587,4699371,1651799,18246113,1,1492171.0,4361375.0,5502849.0,4851940.0,1,-514631.0,47018521.0,13404283.0,9653802.0,1130767.0,1214509.0,2337759.0,3259079.0,3110243.0,11052357.0,5952922.0,2019196.0,7972118.0,3080239.0,815627.0,609043.0,876032.0,654149.0,1686238.0,1259144.0,2350786.0,1755374.0,2243435.0,1675212.0,568223.0,1,121774566.0,126643244.0,4868678.0,4891394.0,5710827.0,-5403639.0,-329904.0,740036.0,78388461.0,13296530.0,232192191.0,49648626.0,48708957.0,79756417.0
199193,509523173.0,2198651878.0,1086369658.0,3285021536.0,3794544709.0,325092995.0,39503221.0,154381719.0,193884940.0,628359590.0,1474547307.0,2102906897.0,2296791837.0,533586058.0,1672167098.0,500548463.0,184814320.0,-1068270072.0,1289259809.0,78287761.0,263410950.0,2754679091.0,471972597.0,49886411.0,3618236810.0,1410370502.0,1865770111.0,1638055927.0,227714184.0,1061545625.0,0.0,1289259809.0,352522696,215265430,43227687,103313214,912167,102401047,183286004.0,94285719,18896582,1010797332,578015894,34181624,17923632,95629443,8656987,70496116,804903696,1815701028,0.0,39359532.0,50069083,1865770111,510448096,345328803,371650179,164945897,147032365,70450948,126372545,52059302,41685044,15821407,128676181,74632468,79015639,249367359.0,71552957.0,-16191481,1638055927,794791782,117477058,86022338,132433926,19496257,487834566,1,26836338.0,103019563.0,135253742.0,103201438.0,1,-49846010.0,1183066098.0,367414029.0,208058525.0,25288636.0,40863020.0,18502013.0,41155511.0,87791391.0,213736049.0,110822439.0,23897971.0,134720410.0,79015639.0,18361058.0,15104001.0,9201971.0,7569639.0,1017585.0,837076.0,14127418.0,11621364.0,88896389.0,73127113.0,15769276.0,1,1946242000.0,2018242000.0,72000000.0,84021000.0,25345000.0,-59612000.0,22246000.0,114221268.0,1871710522.0,239429922.0,1965758453.0,348206957.0,555773748.0,1697489254.0
199218,218355533.0,748070195.0,216915015.0,964985210.0,1183340743.0,96726873.0,11237785.0,20792994.0,32030779.0,215506287.0,300308868.0,515815155.0,547845934.0,229350198.0,438537558.0,136143091.0,79402565.0,-151211730.0,502871484.0,14848968.0,72793338.0,877730592.0,65156181.0,17455830.0,1047984909.0,267190275.0,444714590.0,379237129.0,65477461.0,437395922.0,-1899.0,502871484.0,125740431,8213704,2998347,3532025,771536,2760489,45078746.0,3059000,6413656,195035909,181222251,32867307,10807106,927609,6447301,3982938,236254512,431290421,0.0,10125117.0,13424169,444714590,152083309,104346789,13749333,6170465,5564977,2574344,38465757,18752172,19786298,9770224,33619984,19507255,31147710,79764563.0,9975777.0,5055198,379237129,171097026,34915008,32796344,16644614,7624150,116159987,1,7076309.0,20525245.0,25897185.0,23533273.0,1,-3670479.0,264070324.0,74937947.0,67449723.0,17660047.0,7787454.0,7207440.0,4612312.0,21706917.0,58974170.0,22891437.0,4935023.0,27826460.0,31147710.0,10423792.0,8575132.0,489745.0,402889.0,105740.0,86987.0,0.0,0.0,16807183.0,13826429.0,2980754.0,1,142918881.0,149845776.0,6926895.0,3299052.0,4390621.0,-4254568.0,3491790.0,56211890.0,425323902.0,65477461.0,752512411.0,78597892.0,225076815.0,379237129.0
199281,48545815.0,214977091.0,56193105.0,271170196.0,319716011.0,29654140.0,3244678.0,11818886.0,15063564.0,48862311.0,110824999.0,159687310.0,174750874.0,42335539.0,168771796.0,40109749.0,19710641.0,-96308448.0,132283738.0,4460325.0,26986669.0,258985251.0,40543285.0,2237503.0,333213033.0,111781544.0,206315381.0,165643155.0,40672226.0,92361512.0,-750000.0,132283738.0,23778906,53476,610286,351840,0,351840,15601231.0,873542,1012671,42281952,96532488,46888094,4180273,1391231,-357304,0,149059882,191341834,8282994.0,6016650.0,14973547,206315381,45173485,30759135,454966,295650,2941913,1466209,19342516,9354421,8824461,4066842,20233027,14900430,30474181,33066490.0,4855121.0,5132116,165643155,65697808,10792598,12341944,9274269,2312065,65224471,1,2988893.0,9465410.0,11942731.0,10260704.0,1,-4607487.0,96716721.0,29642808.0,18471019.0,15682257.0,17590384.0,5832149.0,886797.0,1813774.0,41805361.0,7496306.0,3834874.0,11331180.0,30474181.0,4250615.0,2812056.0,4767804.0,3154210.0,1580781.0,1045789.0,240363.0,159016.0,491617.0,325235.0,166382.0,1,32759600.0,31763565.0,-996035.0,673903.0,-710344.0,-959594.0,0.0,25698679.0,184961739.0,40672226.0,132283738.0,60716710.0,51680562.0,159263060.0
199999,57698252.0,239645497.0,69958300.0,309603797.0,367302049.0,22496881.0,4008113.0,10474949.0,14483062.0,84668755.0,103888630.0,188557385.0,203040447.0,48450094.0,156938686.0,44749013.0,19058271.0,-82437581.0,138308389.0,5231052.0,19385761.0,332461829.0,24379250.0,1296078.0,382753970.0,137282217.0,197103617.0,167151724.0,29951893.0,107970246.0,386250.0,138308389.0,23650467,0,0,0,0,0,25136763.0,0,1225495,50012725,66938698,60167049,5328473,11279803,2627089,4790,146345902,196358627,0.0,694990.0,744990,197103617,43622456,26068466,3154063,1626178,1247501,964491,12578201,4509378,5552941,3788864,31254142,14366339,34442847,34311025.0,7600001.0,988548,167151724,58923717,6241294,12475137,9747207,3838939,75925430,1,2179343.0,8843092.0,11674913.0,9181166.0,1,-6992616.0,85094361.0,34045473.0,12602520.0,15643020.0,1662412.0,5152054.0,71290.0,27011353.0,49540129.0,9570348.0,5526934.0,15097282.0,34442847.0,11733607.0,7438074.0,1257604.0,797210.0,2053230.0,1301567.0,52841.0,33497.0,0.0,0.0,0.0,1,50570116.0,51098284.0,528168.0,50000.0,15323877.0,-1692820.0,-13152889.0,29206903.0,144703456.0,29951894.0,138308389.0,44749013.0,56485812.0,167151724.0
200004,193325337.0,562604826.0,288799728.0,851404554.0,1044729891.0,55819337.0,10911795.0,24021937.0,34933732.0,255916466.0,202887100.0,458803566.0,493737298.0,95319622.0,404520958.0,103651567.0,56915004.0,-53595221.0,511492308.0,14710111.0,86222300.0,579435202.0,44886139.0,110850553.0,836104305.0,156301700.0,318865701.0,266732734.0,52132967.0,459359341.0,0.0,511492308.0,41713211,4992899,1233034,990967,0,990967,35544484.0,128638,3098373,92422208,148483499,41111525,9536473,7309973,5879835,367833,212689138,305111346,0.0,11334316.0,13754355,318865701,85634563,58592298,2524807,1037934,9346743,5538126,23160416,9481628,12089157,4521062,33175255,15830677,28843327,60469993.0,11838092.0,5828785,266732734,107479064,18485336,23806248,11129272,8898095,96934719,1,4821091.0,15452945.0,19497345.0,17733886.0,1,-5871034.0,175928217.0,50732831.0,34069611.0,16510421.0,16092909.0,11967927.0,2611696.0,4151112.0,51334065.0,13586905.0,8903833.0,22490738.0,28843327.0,7233628.0,4369915.0,7050706.0,4259410.0,5243448.0,3167625.0,1144250.0,691254.0,1818706.0,1098701.0,720005.0,1,124318482.0,130094486.0,5776004.0,2420039.0,5422053.0,-4375972.0,2309884.0,38378612.0,305550424.0,52132967.0,511492308.0,103651567.0,258271279.0,266732734.0
200226,9308953.0,25476290.0,369307.0,25845597.0,35154550.0,3406508.0,1261486.0,2227829.0,3489315.0,3489315.0,2963745.0,6453060.0,9942375.0,5687937.0,20697827.0,293510.0,17524.0,1921885.0,22930746.0,7616997.0,0.0,41707859.0,3676983.0,1321669.0,54323508.0,28359899.0,27894764.0,24894674.0,3000090.0,20150076.0,-219420.0,22930746.0,5706795,4286830,631347,105009,0,105009,1982131.0,1282733,11521,14006366,8973256,2833078,0,800473,377972,245929,13230708,27237074,646554.0,11136.0,657690,27894764,6599955,3748134,243933,134167,4370311,2123028,546621,281269,1837296,1002291,5201755,1751728,1632398,3837395.0,791336.0,625010,24894674,10447038,4822758,981199,2198827,144708,6300144,1,128710.0,2762889.0,5620502.0,3307462.0,1,-18562.0,127252.0,67435.0,58686.0,1367736.0,119298.0,555941.0,799301.0,750020.0,3592296.0,1940603.0,19295.0,1959898.0,1632398.0,746214.0,738868.0,65087.0,64446.0,303312.0,300326.0,436085.0,431792.0,409200.0,405171.0,4029.0,1,10779914.0,9756283.0,-1023631.0,763545.0,-1450196.0,-336980.0,0.0,2342400.0,27239950.0,3000090.0,23418311.0,293510.0,1782198.0,24894674.0
200253,31266058.0,68843706.0,4485709.0,73329415.0,104595473.0,5050024.0,828189.0,6674139.0,7502328.0,13327081.0,4389595.0,17716676.0,25219004.0,8511135.0,56027762.0,5747688.0,3078554.0,11061354.0,75915358.0,104450.0,25001637.0,108060534.0,17238030.0,632027.0,151036678.0,87294799.0,59820669.0,61002295.0,-1181626.0,73960658.0,3136326.0,75915358.0,15224217,4425772,2155683,331991,0,331991,3083901.0,1440793,87161,26749518,20050000,9244669,0,3534465,-351751,1538,32478921,59228439,564951.0,27279.0,592230,59820669,19289770,12847439,232298,153235,5418119,2932601,3289038,1870074,10749821,4345093,3984316,2027591,4277685,3680509.0,504771.0,10080739,61002295,24680805,10677257,4933026,4603774,453638,15653795,1,111859.0,4159429.0,8417908.0,4953407.0,1,21554.0,221766.0,93227.0,96617.0,2816195.0,3290773.0,47704.0,1676662.0,1808957.0,9640291.0,5355019.0,7587.0,5362606.0,4277685.0,1564349.0,1564349.0,1827969.0,1827969.0,26498.0,26498.0,0.0,0.0,1943790.0,1936203.0,7587.0,1,41058466.0,38739117.0,-2319349.0,6093083.0,-4179927.0,-1919929.0,-2312576.0,2465489.0,67831163.0,343921.0,126227831.0,32490299.0,18444134.0,64303049.0
200280,323087911.0,839092813.0,107722043.0,946814856.0,1269902767.0,44261224.0,10099347.0,55778098.0,65877445.0,457541496.0,37411310.0,494952806.0,560830251.0,72032595.0,433218478.0,35141901.0,14786459.0,198154307.0,681301145.0,133494710.0,0.0,744836877.0,155116649.0,168151126.0,1201599362.0,413037629.0,614915538.0,558016956.0,56898582.0,620575365.0,3827198.0,681301145.0,188709679,89920171,30517029,26082124,0,26082124,31027051.0,47443182,285440,413984676,106497912,34086434,0,14461522,2444877,609018,163481529,577466205,9774566.0,27674767.0,37449333,614915538,197701182,98394971,119808743,51149113,41177059,15566422,52766004,26627163,37366694,15024245,42710576,23968207,21803746,25855918.0,7744078.0,18827034,558016956,238474199,89189273,145343320,29952205,9723656,45334303,1,1311213.0,35593530.0,70762994.0,42552863.0,1,-199501.0,1818780.0,839133.0,819924.0,8807048.0,10200800.0,0.0,13836213.0,9434617.0,42278678.0,20159140.0,315792.0,20474932.0,21803746.0,4012954.0,3951061.0,4940095.0,4863902.0,0.0,0.0,6328220.0,6230618.0,5193663.0,5113559.0,80104.0,1,345548000.0,333191000.0,-12357000.0,24306000.0,-25644000.0,-11019000.0,0.0,25476005.0,629840700.0,33812583.0,1219279553.0,315145602.0,448072795.0,651793813.0
200332,174041186.0,578360122.0,69657918.0,648018040.0,822059226.0,37300461.0,11331839.0,47071827.0,58403666.0,141101707.0,30525589.0,171627296.0,230030962.0,59586819.0,448562075.0,13611749.0,521867.0,107046215.0,569741906.0,60207027.0,27880239.0,657611793.0,183490537.0,71792419.0,1000982015.0,428387883.0,504565054.0,454272582.0,50292472.0,523791420.0,-4341986.0,569741906.0,116718433,55875718,8882839,7344050,0,7344050,43166032.0,40449104,364609,272800785,121708877,29113755,0,21433179,5740979,703420,185004751,457805536,21101646.0,25657872.0,46759518,504565054,126509946,65541037,122769785,51297329,48534927,20596664,36986601,15989129,45694553,15783277,25825993,9869351,6732211,38994396.0,9287939.0,2224170,454272582,188364726,79996172,35144883,29777246,4931112,116058443,1,972594.0,29048332.0,58799613.0,34694415.0,1,-173874.0,1477257.0,713799.0,647215.0,8831216.0,11546338.0,0.0,2099.0,11054852.0,31434505.0,24264259.0,438035.0,24702294.0,6732211.0,8831216.0,8831216.0,11108303.0,11108303.0,0.0,0.0,473589.0,473589.0,4289186.0,3851151.0,438035.0,1,520314.0,521867.0,1553.0,0.0,1553.0,0.0,0.0,3532956.0,457805536.0,45950488.0,523791420.0,13611749.0,137312385.0,454272582.0
200572,12482258.0,71209756.0,2545778.0,73755534.0,86237792.0,2434698.0,477519.0,3159387.0,3636906.0,9857135.0,1952005.0,11809140.0,15446046.0,3743723.0,61651947.0,1405445.0,462990.0,5962339.0,69482721.0,1884175.0,6861585.0,81171053.0,5422890.0,80771.0,95420474.0,28720824.0,39832360.0,28849834.0,10982526.0,54282194.0,4218001.0,69482721.0,6983893,415375,28044,23822,0,23822,2674942.0,875893,13599,11015568,11735277,3071168,0,1986202,373997,0,17166644,28182212,11541442.0,108706.0,11650148,39832360,13560159,7748731,237811,137396,24830,12464,2604998,1128520,2291394,992456,3674532,1932037,1199433,3346599.0,505163.0,1910078,28849834,12513275,5875693,1370391,2493887,397572,6199016,1,116818.0,1860100.0,3703545.0,2315556.0,1,8606.0,91905.0,40178.0,45290.0,1206323.0,947971.0,811661.0,2251260.0,542229.0,5759444.0,4421748.0,138263.0,4560011.0,1199433.0,1244043.0,1206323.0,104335.0,101171.0,837041.0,811661.0,2374592.0,2302593.0,0.0,0.0,0.0,1,13276479.0,11279233.0,-1997246.0,935790.0,-2456615.0,-476421.0,0.0,-667622.0,39832360.0,10982526.0,69482720.0,1405445.0,4826076.0,28849834.0
200800,235755727.0,612048191.0,104374161.0,716422352.0,952178079.0,69349727.0,20525860.0,40544960.0,61070820.0,259731164.0,230141189.0,489872353.0,550943173.0,179885453.0,259078261.0,78394533.0,29376597.0,-76150211.0,290699180.0,80233560.0,102362813.0,1016405863.0,121661878.0,13353444.0,1334017558.0,721969367.0,324065507.0,296677314.0,27388193.0,263310987.0,0.0,290699180.0,110950033,9681918,4144268,8541117,197811,8343306,23100765.0,4753596,2750005,163921702,95504251,60339376,0,16903790,-25756689,0,146990728,310912430,11821793.0,1076962.0,13153077,324065507,123924641,66465081,18034454,8497336,13239192,4046081,35452835,17109798,15111877,6336344,54954661,22059476,37929793,49151977.0,12896310.0,-51122116,296677314,137410426,46267170,7667171,38083450,14039217,53209880,1,-44319684.0,106199641.0,130198708.0,35932431.0,1,-7483664.0,799963.0,44684925.0,4702302.0,18489620.0,20320118.0,1750.0,6248296.0,40115458.0,85184170.0,41486602.0,5767775.0,47254377.0,37929793.0,12544720.0,11243582.0,759597.0,680812.0,1187.0,1064.0,4250258.0,3809421.0,29692558.0,25746294.0,3946264.0,1,297605816.0,271288401.0,-26317415.0,8607336.0,-26832566.0,-8080773.0,-11412.0,50762052.0,356094854.0,-37452782.0,514148527.0,312873061.0,348080687.0,365183494.0
201441,296677086.0,570794238.0,49581461.0,620375699.0,917052785.0,41006122.0,5620000.0,49344962.0,54964962.0,250370000.0,128546417.0,378916417.0,433881379.0,125606388.0,329771815.0,26763725.0,0.0,42035600.0,398571140.0,10171046.0,264262206.0,730062963.0,135798168.0,12270444.0,1152564827.0,581770609.0,394737522.0,384186506.0,10551016.0,388089797.0,-69673.0,398571140.0,165742652,8136453,3869507,7108342,0,7108342,69450763.0,2998081,7689256,264995054,84033695,58297698,5404189,0,-26835315,0,120900267,385895321,6362969.0,2479232.0,8842201,394737522,168457236,97528527,15802088,6405397,6086307,2660450,32410473,15205987,28196913,11983776,44862473,22641324,35941414,86852849.0,13612040.0,-34423247,384186506,170037501,46799346,24852070,41190797,7618983,93687809,1,-4085209.0,93279218.0,101555072.0,39836529.0,1,-11692955.0,-21778218.0,23497851.0,1169593.0,18678520.0,20500324.0,5404189.0,0.0,58728738.0,103311771.0,64705549.0,2664808.0,67370357.0,35941414.0,14551517.0,14551517.0,1399086.0,1399086.0,4210150.0,4210150.0,0.0,0.0,47209604.0,44544796.0,2664808.0,1,232120000.0,202081000.0,-30039000.0,6773018.0,-24165500.0,-12646518.0,0.0,-28977474.0,412027000.0,-51647800.0,876071073.0,365893399.0,259730618.0,449220257.0
201672,29389644.0,40179123.0,5731262.0,45910385.0,75300029.0,4131875.0,23619.0,3647386.0,3671005.0,44048.0,9875028.0,9919076.0,13590081.0,12717448.0,40111456.0,1332808.0,2345516.0,9334595.0,53124375.0,1730279.0,0.0,48423829.0,6846727.0,9307628.0,66308463.0,26129240.0,32184803.0,26229089.0,5955714.0,47204021.0,-35360.0,53124375.0,6655238,400123,251383,0,0,0,20850.0,63788,40664,7432046,11732660,10966397,0,0,-571890,1105184,23232351,30664397,0.0,1448694.0,1520406,32184803,12238606,6961053,0,0,34333,11742,1622612,791074,4046996,1952049,5738947,1446802,6172267,768.0,0.0,-3625440,26229089,11162720,-46200,620073,1585987,8320,12898189,1,-2725903.0,9490986.0,10418849.0,4010465.0,1,-899537.0,0.0,2298599.0,121410.0,3344619.0,160700.0,38569.0,83859.0,4679260.0,8307007.0,2134740.0,0.0,2134740.0,6172267.0,1993159.0,1993159.0,95766.0,95766.0,22984.0,22984.0,0.0,0.0,22831.0,22831.0,0.0,1,4371362.0,3668432.0,-702930.0,80447.0,-641641.0,-141736.0,0.0,4399948.0,31236287.0,5920354.0,47204021.0,30722452.0,67667.0,26264449.0
201690,31151136.0,126417858.0,12651989.0,139069847.0,170220983.0,3699594.0,1115115.0,23912950.0,25028065.0,6832315.0,18466602.0,25298917.0,50326982.0,13474008.0,124556810.0,3099431.0,300000.0,-17836654.0,110119587.0,533919.0,0.0,209606646.0,47126765.0,5552463.0,262819793.0,133242923.0,99541421.0,99380511.0,160910.0,107227500.0,2731177.0,110119587.0,13140183,13111624,6261649,0,0,0,3034996.0,0,11541643,47090095,15278647,11627649,0,0,-283139,14609351,41232508,88322603,2731170.0,0.0,11218818,99541421,14609283,14236856,7643028,4189756,9705750,6379802,8030557,6479260,5891377,3684403,15614805,5211219,3206482,18286299.0,2645147.0,16392930,99380511,42844442,9828855,8235864,7398311,289281,30783758,1,3610343.0,17532276.0,8796696.0,2974462.0,1,-1649333.0,-4491444.0,4677312.0,724132.0,11410602.0,1475959.0,0.0,0.0,38630474.0,51517035.0,32905604.0,15404949.0,48310553.0,3206482.0,48310553.0,32905604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7465403.0,7061414.0,-403989.0,262406.0,-563259.0,-38729.0,-64407.0,160910.0,99541421.0,2892080.0,110119582.0,3099431.0,7947430.0,99386653.0
201885,585277632.0,1645866034.0,1851283392.0,3497149426.0,4082427058.0,155089283.0,37290000.0,329013007.0,366303007.0,1094255288.0,429320452.0,1523575740.0,1889878747.0,428461110.0,610216650.0,529329552.0,831990283.0,-52360001.0,1919176484.0,161655041.0,147356459.0,2928895174.0,605758869.0,152673536.0,3996339079.0,2292189620.0,1542808083.0,1344339158.0,198468925.0,1706167566.0,14539993.0,1919176484.0,485415886,175013943,5918828,29829402,33299,29796103,131800717.0,148825171,11559206,988363153,215925667,89585108,6127982,86986142,30790035,5062586,434477520,1422840673,28776623.0,12504349.0,42105603,1464946276,431256833,236568919,250316443,101350984,112560141,41635889,146340844,66999962,86369724,24466825,141446061,67271015,68355298,140403790.0,31117184.0,-113297254,1263751880,569410778,68821787,46532378,153760535,42315193,382911209,1,-77229545.0,297169129.0,305045893.0,134134728.0,1,-36753733.0,-72858953.0,75123137.0,4423383.0,27470843.0,35044246.0,6624548.0,18105265.0,104523653.0,191768555.0,115586544.0,7826713.0,123413257.0,68355298.0,17678948.0,17678948.0,22552835.0,22552835.0,4263248.0,4263248.0,12987351.0,11651700.0,65930875.0,59439813.0,6491062.0,1,1809966899.0,1771519517.0,-38447382.0,40967409.0,-11582063.0,-58673950.0,-9158778.0,43457481.0,1623427104.0,72149390.0,3017249910.0,1126136488.0,1084725000.0,1585102808.0
201928,44010412.0,71979871.0,16126833.0,88106704.0,132117116.0,11761961.0,3001508.0,11850293.0,14851801.0,19091001.0,34917828.0,54008829.0,68860630.0,39607518.0,53737408.0,1704455.0,0.0,-20030934.0,35410929.0,4947998.0,0.0,141626913.0,12076493.0,1169427.0,159820831.0,84398924.0,83601508.0,62131451.0,21470057.0,16918486.0,-2977614.0,35410929.0,16300326,1725345,883479,2022568,2022568,0,460738.0,1620410,2149473,25162339,28300004,26750905,0,0,-262145,108941,54897705,80060044,3541464.0,0.0,3541464,83601508,28295818,18556228,0,0,2512393,1218194,6503186,3460487,5096606,2540230,19727608,3753120,9890634,698412.0,189098.0,-10593206,62131451,29717357,1662778,2312568,3807777,812587,23818384,1,-9304235.0,29626148.0,29011289.0,10092489.0,1,-1288972.0,2220068.0,10596229.0,1261462.0,11708600.0,9280710.0,248414.0,726938.0,183981.0,22148643.0,12258009.0,0.0,12258009.0,9890634.0,11708600.0,11708600.0,549409.0,549409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,17677684.0,15677261.0,-2000423.0,0.0,-1631414.0,0.0,-369009.0,4248232.0,80623298.0,7898637.0,95510710.0,38898479.0,21725000.0,72724661.0
201973,18280210.0,53284822.0,2869789.0,56154611.0,74434821.0,7257493.0,294873.0,3777223.0,4072096.0,4249358.0,23351113.0,27600471.0,31672567.0,18013274.0,50152003.0,457289.0,250000.0,-18852819.0,32006473.0,2441928.0,4484446.0,79372082.0,12591430.0,3597447.0,102487333.0,49202505.0,50240894.0,43660068.0,6580826.0,25425647.0,0.0,32006473.0,7634601,4093858,143689,263435,206515,56920,877481.0,0,1338903,14351967,16237556,18687972,0,0,39230,0,34964758,49316725,656115.0,268054.0,924169,50240894,13077281,9975154,0,0,2217171,997660,820421,475987,3999518,2979292,7295217,2865487,9336729,1095016.0,452511.0,5818715,43660068,18544479,6326628,3155585,2196827,242253,13194296,1,-3232264.0,18014833.0,13347049.0,6039536.0,1,-392290.0,4450049.0,4666225.0,1217957.0,7301155.0,7533992.0,54525.0,0.0,284413.0,15174085.0,5682104.0,155252.0,5837356.0,9336729.0,4296257.0,4141005.0,1256686.0,1256686.0,0.0,0.0,0.0,0.0,284413.0,284413.0,0.0,1,10421520.0,10582993.0,161473.0,161473.0,0.0,0.0,0.0,5655150.0,49994612.0,5504073.0,52946726.0,16568623.0,3130775.0,44359574.0
202134,224070743.0,517445293.0,29256448.0,546701741.0,770772484.0,37547033.0,9010615.0,35849878.0,44860493.0,222582907.0,100211435.0,322794342.0,367654835.0,122231218.0,262786533.0,34824432.0,1394888.0,19427611.0,318433464.0,64626040.0,0.0,831027329.0,105894180.0,6646901.0,1008194450.0,553562700.0,346992281.0,329169422.0,17822859.0,293355652.0,7254953.0,318433464.0,161384494,11914900,5151288,3100035,501018,2599017,18704790.0,4652349,4728571,209636427,79356658,52220294,6252937,12697594,-16936324,0,133591159,343227586,3764695.0,0.0,3764695,346992281,153129703,75277534,14730612,6196736,6848414,2306191,30237910,13772569,26958269,10390344,51474714,28518410,41815205,43124532.0,6684977.0,-39149937,329169422,143146761,42551820,22365671,29066868,7515033,84523269,1,-27686852.0,83774723.0,89923564.0,35545522.0,1,-11463086.0,-19357204.0,23010654.0,978000.0,19070215.0,19739035.0,7773915.0,5428574.0,21804587.0,73816326.0,32001121.0,0.0,32001121.0,41815205.0,19070215.0,19070215.0,0.0,0.0,7773915.0,7773915.0,5156991.0,5156991.0,0.0,0.0,0.0,1,115381865.0,98179372.0,-17202493.0,2090275.0,-14090538.0,-5202230.0,0.0,-1481826.0,384868197.0,-33416342.0,604893815.0,245800450.0,278207907.0,408838096.0
